id	created_at	text	text_nolink	text_clean	text_clean_tokens	text_clean_stems
697806224109277184	2016-02-11 15:35:43	How to deliver children’s rights in newly connected world? Watch #5Rights campaigner Beeban Kidron now https://t.co/tt60FVGZfo #TEDxNations	How to deliver children’s rights in newly connected world? Watch #5Rights campaigner Beeban Kidron now  #TEDxNations	How to deliver children’s rights in newly connected world? Watch 5Rights campaigner Beeban Kidron now  TEDxNations	deliver children rights newly connected world watch 5rights campaigner beeban kidron tedxnations	deliv children right newli connect world watch 5right campaign beeban kidron tedxnat
697806216710529025	2016-02-11 15:35:41	All of us have a role to play because sexual violence is not unspeakable. Talk about it fearlessly - #TEDxNations	All of us have a role to play because sexual violence is not unspeakable. Talk about it fearlessly - #TEDxNations	All of us have a role to play because sexual violence is not unspeakable. Talk about it fearlessly - TEDxNations	us role play sexual violence unspeakable talk fearlessly tedxnations	us role play sexual violenc unspeak talk fearless tedxnat
697806210981109765	2016-02-11 15:35:39	We ALL have a role to play. #SexualViolence is not unspeakable. We must openly address the issue -C. Rapneau @ICRC #TEDxNations	We ALL have a role to play. #SexualViolence is not unspeakable. We must openly address the issue -C. Rapneau @ICRC #TEDxNations	We ALL have a role to play. SexualViolence is not unspeakable. We must openly address the issue -C. Rapneau ICRC TEDxNations	role play sexualviolence unspeakable must openly address issue rapneau icrc tedxnations	role play sexualviol unspeak must open address issu rapneau icrc tedxnat
697806118446329856	2016-02-11 15:35:17	Are you ready for @RanyeeCleanCook talk? Here are some background figures to get your curiosity going https://t.co/mqDGNpI7Ua #TEDxNations	Are you ready for @RanyeeCleanCook talk? Here are some background figures to get your curiosity going  #TEDxNations	Are you ready for RanyeeCleanCook talk? Here are some background figures to get your curiosity going  TEDxNations	ready ranyeecleancook talk background figures get curiosity going tedxnations	readi ranyeecleancook talk background figur get curios go tedxnat
697806066063712257	2016-02-11 15:35:05	How does @ICRC work globally to address #sexualviolence in conflict? Learn more here: https://t.co/qbl04wN6pY #TEDxNations	How does @ICRC work globally to address #sexualviolence in conflict? Learn more here:  #TEDxNations	How does ICRC work globally to address sexualviolence in conflict? Learn more here:  TEDxNations	icrc work globally address sexualviolence conflict learn tedxnations	icrc work global address sexualviol conflict learn tedxnat
697806034472210432	2016-02-11 15:34:57	We all have a role to play to end sexual violence.We should talk about it fearlessly and it starts with us, says Coline Rapneau #TEDxNations	We all have a role to play to end sexual violence.We should talk about it fearlessly and it starts with us, says Coline Rapneau #TEDxNations	We all have a role to play to end sexual violence.We should talk about it fearlessly and it starts with us, says Coline Rapneau TEDxNations	role play end sexual violence.we talk fearlessly starts us says coline rapneau tedxnations	role play end sexual violence.w talk fearless start us say colin rapneau tedxnat
697806033754963968	2016-02-11 15:34:57	#Sexualviolence is not unspeakable! Survivors deserve that we talk about it fearlessly.#TEDxNations	#Sexualviolence is not unspeakable! Survivors deserve that we talk about it fearlessly.#TEDxNations	Sexualviolence is not unspeakable! Survivors deserve that we talk about it fearlessly.TEDxNations	sexualviolence unspeakable survivors deserve talk fearlessly.tedxnations	sexualviol unspeak survivor deserv talk fearlessly.tedxn
697806018898751488	2016-02-11 15:34:54	RT unfoundation: RT UNGeneva: A shout-out from #TEDxNations speaker RanyeeCleanCook, here with isostandards. Hi Ra… https://t.co/AefvE3zUkh	RT unfoundation: RT UNGeneva: A shout-out from #TEDxNations speaker RanyeeCleanCook, here with isostandards. Hi Ra… 	RT unfoundation: RT UNGeneva: A shout-out from TEDxNations speaker RanyeeCleanCook, here with isostandards. Hi Ra… 	rt unfoundation rt ungeneva shout-out tedxnations speaker ranyeecleancook isostandards hi ra	rt unfound rt ungeneva shout-out tedxnat speaker ranyeecleancook isostandard hi ra
697806017606852608	2016-02-11 15:34:53	RT unfoundation: Ever listened to a computer orchestra? Well now's your chance → https://t.co/eAFjaWAbkB #TEDxNations	RT unfoundation: Ever listened to a computer orchestra? Well now's your chance →  #TEDxNations	RT unfoundation: Ever listened to a computer orchestra? Well now's your chance →  TEDxNations	rt unfoundation ever listened computer orchestra well now's chance tedxnations	rt unfound ever listen comput orchestra well now chanc tedxnat
697806014368911363	2016-02-11 15:34:53	RT unfoundation: We must push companies &amp; govts to #EndSlaveLabor. The response must be global &amp; immediate - blogdosakamoto | #TEDxNations	RT unfoundation: We must push companies &amp; govts to #EndSlaveLabor. The response must be global &amp; immediate - blogdosakamoto | #TEDxNations	RT unfoundation: We must push companies  &  govts to EndSlaveLabor. The response must be global  &  immediate - blogdosakamoto | TEDxNations	rt unfoundation must push companies govts endslavelabor response must global immediate blogdosakamoto tedxnations	rt unfound must push compani govt endslavelabor respons must global immedi blogdosakamoto tedxnat
697806000162791424	2016-02-11 15:34:49	We ALL have a role to play, survivors deserve that we talk of #SexualViolence fearlessly.  @ICRC Coline Rapneau #TEDxNations	We ALL have a role to play, survivors deserve that we talk of #SexualViolence fearlessly. @ICRC Coline Rapneau #TEDxNations	We ALL have a role to play, survivors deserve that we talk of SexualViolence fearlessly. ICRC Coline Rapneau TEDxNations	role play survivors deserve talk sexualviolence fearlessly icrc coline rapneau tedxnations	role play survivor deserv talk sexualviol fearless icrc colin rapneau tedxnat
697805994198482945	2016-02-11 15:34:48	We all have a role to play. Sexual violence is not unspeakable. Spread awareness about sexual violence. Break the taboo #TEDxNations	We all have a role to play. Sexual violence is not unspeakable. Spread awareness about sexual violence. Break the taboo #TEDxNations	We all have a role to play. Sexual violence is not unspeakable. Spread awareness about sexual violence. Break the taboo TEDxNations	role play sexual violence unspeakable spread awareness sexual violence break taboo tedxnations	role play sexual violenc unspeak spread awar sexual violenc break taboo tedxnat
697805946538627072	2016-02-11 15:34:36	Retweeted UNOSAT (@UNOSAT):#TEDxNations #viewingparty here @UNOSAT @CERN. Go Rohini Go! We're all behind you!... https://t.co/j742fEG1ts	Retweeted UNOSAT (@UNOSAT):#TEDxNations #viewingparty here @UNOSAT @CERN. Go Rohini Go! We're all behind you!... 	Retweeted UNOSAT (UNOSAT):TEDxNations viewingparty here UNOSAT CERN. Go Rohini Go! We're all behind you!... 	retweeted unosat unosat ): tedxnations viewingparty unosat cern go rohini go we're behind	retweet unosat unosat ): tedxnat viewingparti unosat cern go rohini go we'r behind
697805939580215297	2016-02-11 15:34:35	We must talk about what sexual violence. It is not unspeakable. Victims deserve to talk about it. We all have a role to play. #TEDxNations	We must talk about what sexual violence. It is not unspeakable. Victims deserve to talk about it. We all have a role to play. #TEDxNations	We must talk about what sexual violence. It is not unspeakable. Victims deserve to talk about it. We all have a role to play. TEDxNations	must talk sexual violence unspeakable victims deserve talk role play tedxnations	must talk sexual violenc unspeak victim deserv talk role play tedxnat
697805881719853056	2016-02-11 15:34:21	Sexual violence knows no culture or continent - Coline Rapneau @UNICLagos #TedxNations @smileontwiter	Sexual violence knows no culture or continent - Coline Rapneau @UNICLagos #TedxNations @smileontwiter	Sexual violence knows no culture or continent - Coline Rapneau UNICLagos TedxNations smileontwiter	sexual violence knows culture continent coline rapneau uniclagos tedxnations smileontwiter	sexual violenc know cultur contin colin rapneau uniclago tedxnat smileontwit
697805841093763072	2016-02-11 15:34:11	We all have a role to play - #Sexualviolence is not unspeakable! Talk about it fearlessly #TEDxNations	We all have a role to play - #Sexualviolence is not unspeakable! Talk about it fearlessly #TEDxNations	We all have a role to play - Sexualviolence is not unspeakable! Talk about it fearlessly TEDxNations	role play sexualviolence unspeakable talk fearlessly tedxnations	role play sexualviol unspeak talk fearless tedxnat
697805834634461184	2016-02-11 15:34:10	Retweeted Anne-Claire Blet (@acblet):And now a completely surrealist moment at #TEDxNations : a computer... https://t.co/2TgD3NDVbQ	Retweeted Anne-Claire Blet (@acblet):And now a completely surrealist moment at #TEDxNations : a computer... 	Retweeted Anne-Claire Blet (acblet):And now a completely surrealist moment at TEDxNations : a computer... 	retweeted anne-claire blet acblet ): completely surrealist moment tedxnations computer	retweet anne-clair blet acblet ): complet surrealist moment tedxnat comput
697805789210275841	2016-02-11 15:33:59	“#Sexualviolence is not unspeakable! Survivors deserve that we talk about it fearlessly.” @ICRC at #TEDxNations	“#Sexualviolence is not unspeakable! Survivors deserve that we talk about it fearlessly.” @ICRC at #TEDxNations	“Sexualviolence is not unspeakable! Survivors deserve that we talk about it fearlessly.” ICRC at TEDxNations	sexualviolence unspeakable survivors deserve talk fearlessly icrc tedxnations	sexualviol unspeak survivor deserv talk fearless icrc tedxnat
697805786215489538	2016-02-11 15:33:58	"""Sexual violence knows no color, continent, or culture"" - Coline Rapneau at #TEDxNations tackling global sexual violence"	"""Sexual violence knows no color, continent, or culture"" - Coline Rapneau at #TEDxNations tackling global sexual violence"	"""Sexual violence knows no color, continent, or culture"" - Coline Rapneau at TEDxNations tackling global sexual violence"	sexual violence knows color continent culture coline rapneau tedxnations tackling global sexual violence	sexual violenc know color contin cultur colin rapneau tedxnat tackl global sexual violenc
697805756830248960	2016-02-11 15:33:51	#Sexualviolence knows no culture, country or continent. It occurs in most wars. Yet we know very little about its scale. #TEDxNations	#Sexualviolence knows no culture, country or continent. It occurs in most wars. Yet we know very little about its scale. #TEDxNations	Sexualviolence knows no culture, country or continent. It occurs in most wars. Yet we know very little about its scale. TEDxNations	sexualviolence knows culture country continent occurs wars yet know little scale tedxnations	sexualviol know cultur countri contin occur war yet know littl scale tedxnat
697805732918517760	2016-02-11 15:33:45	"""If you were a victim of sexual violence, most of us would not share it with family, friends, or colleagues"" - Coline #TEDxNations"	"""If you were a victim of sexual violence, most of us would not share it with family, friends, or colleagues"" - Coline #TEDxNations"	"""If you were a victim of sexual violence, most of us would not share it with family, friends, or colleagues"" - Coline TEDxNations"	victim sexual violence us would share family friends colleagues coline tedxnations	victim sexual violenc us would share famili friend colleagu colin tedxnat
697805704518901760	2016-02-11 15:33:39	We must talk without embarrassment about #sexualviolence to break the taboo says Coline Rapneau #TEDxNations	We must talk without embarrassment about #sexualviolence to break the taboo says Coline Rapneau #TEDxNations	We must talk without embarrassment about sexualviolence to break the taboo says Coline Rapneau TEDxNations	must talk without embarrassment sexualviolence break taboo says coline rapneau tedxnations	must talk without embarrass sexualviol break taboo say colin rapneau tedxnat
697805677704646656	2016-02-11 15:33:32	Too often, victims of #SexualViolence are stigmatized. Shift the blame from the victims to the perpetrators -C. Rapneau @ICRC | #TEDxNations	Too often, victims of #SexualViolence are stigmatized. Shift the blame from the victims to the perpetrators -C. Rapneau @ICRC | #TEDxNations	Too often, victims of SexualViolence are stigmatized. Shift the blame from the victims to the perpetrators -C. Rapneau ICRC | TEDxNations	often victims sexualviolence stigmatized shift blame victims perpetrators rapneau icrc tedxnations	often victim sexualviol stigmat shift blame victim perpetr rapneau icrc tedxnat
697805577175621632	2016-02-11 15:33:08	Victims of #sexualviolence face stigmatisation, rejection and are blamed... this talk from Coline Rapneau is just terrifying #TEDxNations	Victims of #sexualviolence face stigmatisation, rejection and are blamed... this talk from Coline Rapneau is just terrifying #TEDxNations	Victims of sexualviolence face stigmatisation, rejection and are blamed... this talk from Coline Rapneau is just terrifying TEDxNations	victims sexualviolence face stigmatisation rejection blamed talk coline rapneau terrifying tedxnations	victim sexualviol face stigmatis reject blame talk colin rapneau terrifi tedxnat
697805484515074049	2016-02-11 15:32:46	"""#sexualviolence is severely under reported"" Coline Rapneau at #TEDxNations"	"""#sexualviolence is severely under reported"" Coline Rapneau at #TEDxNations"	"""sexualviolence is severely under reported"" Coline Rapneau at TEDxNations"	sexualviolence severely reported coline rapneau tedxnations	sexualviol sever report colin rapneau tedxnat
697805462306168832	2016-02-11 15:32:41	#TEDxNations Coline Rapneau on breaking the taboo of talking about sex, to better combat sexual violence. Moving and inspiring speech.	#TEDxNations Coline Rapneau on breaking the taboo of talking about sex, to better combat sexual violence. Moving and inspiring speech.	TEDxNations Coline Rapneau on breaking the taboo of talking about sex, to better combat sexual violence. Moving and inspiring speech.	tedxnations coline rapneau breaking taboo talking sex better combat sexual violence moving inspiring speech	tedxnat colin rapneau break taboo talk sex better combat sexual violenc move inspir speech
697805453678419969	2016-02-11 15:32:39	Sexual violence is not limited to a continent or culture. It exists in most wars. Statistics are missing. #TEDxNations	Sexual violence is not limited to a continent or culture. It exists in most wars. Statistics are missing. #TEDxNations	Sexual violence is not limited to a continent or culture. It exists in most wars. Statistics are missing. TEDxNations	sexual violence limited continent culture exists wars statistics missing tedxnations	sexual violenc limit contin cultur exist war statist miss tedxnat
697805442039283712	2016-02-11 15:32:36	Sexual violence is only crime in which victims are blamed for what happened, remains an invisible phenomenon. Extraordinary. #TEDxNations	Sexual violence is only crime in which victims are blamed for what happened, remains an invisible phenomenon. Extraordinary. #TEDxNations	Sexual violence is only crime in which victims are blamed for what happened, remains an invisible phenomenon. Extraordinary. TEDxNations	sexual violence crime victims blamed happened remains invisible phenomenon extraordinary tedxnations	sexual violenc crime victim blame happen remain invis phenomenon extraordinari tedxnat
697805317200093188	2016-02-11 15:32:06	#Sexualviolence is severely underreported - we know very little about its scale #TEDxNations	#Sexualviolence is severely underreported - we know very little about its scale #TEDxNations	Sexualviolence is severely underreported - we know very little about its scale TEDxNations	sexualviolence severely underreported know little scale tedxnations	sexualviol sever underreport know littl scale tedxnat
697805274804064256	2016-02-11 15:31:56	Today Coline's job is to plant seeds of change ... Shift blame from victims to perpetrators - #TEDxNations	Today Coline's job is to plant seeds of change ... Shift blame from victims to perpetrators - #TEDxNations	Today Coline's job is to plant seeds of change ... Shift blame from victims to perpetrators - TEDxNations	today coline's job plant seeds change shift blame victims perpetrators tedxnations	today colin job plant seed chang shift blame victim perpetr tedxnat
697805270832062464	2016-02-11 15:31:55	Being a victim of violence brings automatic rejection - Coline Rapneau #TedxNations @UNICLagos @SMILEontwiter	Being a victim of violence brings automatic rejection - Coline Rapneau #TedxNations @UNICLagos @SMILEontwiter	Being a victim of violence brings automatic rejection - Coline Rapneau TedxNations UNICLagos SMILEontwiter	victim violence brings automatic rejection coline rapneau tedxnations uniclagos smileontwiter	victim violenc bring automat reject colin rapneau tedxnat uniclago smileontwit
697805204268453888	2016-02-11 15:31:39	Sexual violence is the only violation for which the victims are blamed. -Coline Rapneau #TEDxNations #SexualViolence	Sexual violence is the only violation for which the victims are blamed. -Coline Rapneau #TEDxNations #SexualViolence	Sexual violence is the only violation for which the victims are blamed. -Coline Rapneau TEDxNations SexualViolence	sexual violence violation victims blamed coline rapneau tedxnations sexualviolence	sexual violenc violat victim blame colin rapneau tedxnat sexualviol
697805180625100802	2016-02-11 15:31:34	@ICRC Coline Rapneau underlines today at #TEDxNations the steps we can take to defeat #sexualviolence in conflict: https://t.co/RmvJpPD48o	@ICRC Coline Rapneau underlines today at #TEDxNations the steps we can take to defeat #sexualviolence in conflict: 	ICRC Coline Rapneau underlines today at TEDxNations the steps we can take to defeat sexualviolence in conflict: 	icrc coline rapneau underlines today tedxnations steps take defeat sexualviolence conflict	icrc colin rapneau underlin today tedxnat step take defeat sexualviol conflict
697805179316469760	2016-02-11 15:31:33	Many survivors of #sexualviolence carry guilt, fear &amp; are not supported by their communities. This must change. -Coline Rapneau #TedXNations	Many survivors of #sexualviolence carry guilt, fear &amp; are not supported by their communities. This must change. -Coline Rapneau #TedXNations	Many survivors of sexualviolence carry guilt, fear  &  are not supported by their communities. This must change. -Coline Rapneau TedXNations	many survivors sexualviolence carry guilt fear supported communities must change coline rapneau tedxnations	mani survivor sexualviol carri guilt fear support communiti must chang colin rapneau tedxnat
697805136798814212	2016-02-11 15:31:23	Talking of #SexualViolence is a collective battle to break taboos on a global scale @ICRC ColineRapneau #TEDxNations https://t.co/nOkdv8cMf8	Talking of #SexualViolence is a collective battle to break taboos on a global scale @ICRC ColineRapneau #TEDxNations 	Talking of SexualViolence is a collective battle to break taboos on a global scale ICRC ColineRapneau TEDxNations 	talking sexualviolence collective battle break taboos global scale icrc colinerapneau tedxnations	talk sexualviol collect battl break taboo global scale icrc colinerapneau tedxnat
697805128406016000	2016-02-11 15:31:21	#Sexualviolence continues to be an invisible phenomenon. Few victims come forward for help, care or justice. #TEDxNations	#Sexualviolence continues to be an invisible phenomenon. Few victims come forward for help, care or justice. #TEDxNations	Sexualviolence continues to be an invisible phenomenon. Few victims come forward for help, care or justice. TEDxNations	sexualviolence continues invisible phenomenon victims come forward help care justice tedxnations	sexualviol continu invis phenomenon victim come forward help care justic tedxnat
697805121841983488	2016-02-11 15:31:20	If it would happen to us. We would probably be silent about what happened. We would feel shame. Fear being blamed and judged.  #TEDxNations	If it would happen to us. We would probably be silent about what happened. We would feel shame. Fear being blamed and judged. #TEDxNations	If it would happen to us. We would probably be silent about what happened. We would feel shame. Fear being blamed and judged. TEDxNations	would happen us would probably silent happened would feel shame fear blamed judged tedxnations	would happen us would probabl silent happen would feel shame fear blame judg tedxnat
697805121514823680	2016-02-11 15:31:20	Speaking on sexual violence is difficult as it mixes cruelty and violence with intimacy. -Coline #TEDxNations	Speaking on sexual violence is difficult as it mixes cruelty and violence with intimacy. -Coline #TEDxNations	Speaking on sexual violence is difficult as it mixes cruelty and violence with intimacy. -Coline TEDxNations	speaking sexual violence difficult mixes cruelty violence intimacy coline tedxnations	speak sexual violenc difficult mix cruelti violenc intimaci colin tedxnat
697805079559143424	2016-02-11 15:31:10	#TEDxNations It is our collective challenge to shatter the taboo around sexual violence on a global scale @SMILEontwiter @UNICLagos.	#TEDxNations It is our collective challenge to shatter the taboo around sexual violence on a global scale @SMILEontwiter @UNICLagos.	TEDxNations It is our collective challenge to shatter the taboo around sexual violence on a global scale SMILEontwiter UNICLagos.	tedxnations collective challenge shatter taboo around sexual violence global scale smileontwiter uniclagos	tedxnat collect challeng shatter taboo around sexual violenc global scale smileontwit uniclago
697805025712672768	2016-02-11 15:30:57	As long as #sexualviolence remains a taboo, we cannot expect victims to feel safe seeking help and justice. #TEDxNations	As long as #sexualviolence remains a taboo, we cannot expect victims to feel safe seeking help and justice. #TEDxNations	As long as sexualviolence remains a taboo, we cannot expect victims to feel safe seeking help and justice. TEDxNations	long sexualviolence remains taboo cannot expect victims feel safe seeking help justice tedxnations	long sexualviol remain taboo cannot expect victim feel safe seek help justic tedxnat
697805011389149184	2016-02-11 15:30:53	Dreadful and atrocious beyond words- cases of dark and evil Coline Rapneau, sexual violence adversary, hears every day at work -#TEDxNations	Dreadful and atrocious beyond words- cases of dark and evil Coline Rapneau, sexual violence adversary, hears every day at work -#TEDxNations	Dreadful and atrocious beyond words- cases of dark and evil Coline Rapneau, sexual violence adversary, hears every day at work -TEDxNations	dreadful atrocious beyond words cases dark evil coline rapneau sexual violence adversary hears every day work tedxnations	dread atroci beyond word case dark evil colin rapneau sexual violenc adversari hear everi day work tedxnat
697804979986272256	2016-02-11 15:30:46	Retweeted UNIC Lagos (@UNICLagos):Audience at the #TEDxNations LagosViewingParty organised by @UNICLagos and... https://t.co/c49QgAfaJr	Retweeted UNIC Lagos (@UNICLagos):Audience at the #TEDxNations LagosViewingParty organised by @UNICLagos and... 	Retweeted UNIC Lagos (UNICLagos):Audience at the TEDxNations LagosViewingParty organised by UNICLagos and... 	retweeted unic lagos uniclagos ): audience tedxnations lagosviewingparty organised uniclagos	retweet unic lago uniclago ): audienc tedxnat lagosviewingparti organis uniclago
697804939352023040	2016-02-11 15:30:36	Being a victim of sexual violence means stigmatisation and isolation. They often face reprisals sometimes even murder #TEDxNations	Being a victim of sexual violence means stigmatisation and isolation. They often face reprisals sometimes even murder #TEDxNations	Being a victim of sexual violence means stigmatisation and isolation. They often face reprisals sometimes even murder TEDxNations	victim sexual violence means stigmatisation isolation often face reprisals sometimes even murder tedxnations	victim sexual violenc mean stigmatis isol often face repris sometim even murder tedxnat
697804935564496896	2016-02-11 15:30:35	Tabus on #sexualviolence have disastrous consequences #TEDxNations #Geneva	Tabus on #sexualviolence have disastrous consequences #TEDxNations #Geneva	Tabus on sexualviolence have disastrous consequences TEDxNations Geneva	tabus sexualviolence disastrous consequences tedxnations geneva	tabus sexualviol disastr consequ tedxnat geneva
697804881177026561	2016-02-11 15:30:22	"""Sexual violence is the only crime where victims blame themselves."" @TEDxPdNations #TEDxNations"	"""Sexual violence is the only crime where victims blame themselves."" @TEDxPdNations #TEDxNations"	"""Sexual violence is the only crime where victims blame themselves."" TEDxPdNations TEDxNations"	sexual violence crime victims blame tedxpdnations tedxnations	sexual violenc crime victim blame tedxpdnat tedxnat
697804879994228737	2016-02-11 15:30:22	My job is 2 plant seeds of change hoping that those who receive it would plant theirs in return- Coline Rapneau #TedxNations @UNICLagos	My job is 2 plant seeds of change hoping that those who receive it would plant theirs in return- Coline Rapneau #TedxNations @UNICLagos	My job is 2 plant seeds of change hoping that those who receive it would plant theirs in return- Coline Rapneau TedxNations UNICLagos	job plant seeds change hoping receive would plant return coline rapneau tedxnations uniclagos	job plant seed chang hope receiv would plant return colin rapneau tedxnat uniclago
697804832011350016	2016-02-11 15:30:11	"""We have to shatter the taboos around #sexualviolence on a global scale and shift the blame from victims to perpetrators"" #TEDxNations"	"""We have to shatter the taboos around #sexualviolence on a global scale and shift the blame from victims to perpetrators"" #TEDxNations"	"""We have to shatter the taboos around sexualviolence on a global scale and shift the blame from victims to perpetrators"" TEDxNations"	shatter taboos around sexualviolence global scale shift blame victims perpetrators tedxnations	shatter taboo around sexualviol global scale shift blame victim perpetr tedxnat
697804753737220096	2016-02-11 15:29:52	RT@unfoundation :We must push companies &amp; govts to #EndSlaveLabor. The response must be global &amp; immediate - @blogdosakamoto | #TEDxNations	RT@unfoundation :We must push companies &amp; govts to #EndSlaveLabor. The response must be global &amp; immediate - @blogdosakamoto | #TEDxNations	RTunfoundation :We must push companies  &  govts to EndSlaveLabor. The response must be global  &  immediate - blogdosakamoto | TEDxNations	rtunfoundation must push companies govts endslavelabor response must global immediate blogdosakamoto tedxnations	rtunfound must push compani govt endslavelabor respons must global immedi blogdosakamoto tedxnat
697804746506240000	2016-02-11 15:29:50	Sexual violence only violence that blames the victims.  #TEDxNations	Sexual violence only violence that blames the victims. #TEDxNations	Sexual violence only violence that blames the victims. TEDxNations	sexual violence violence blames victims tedxnations	sexual violenc violenc blame victim tedxnat
697804730165301248	2016-02-11 15:29:46	Many of us carry preconceptions about #sexualviolence These preconceptions have grave consequences for victims! #TEDxNations	Many of us carry preconceptions about #sexualviolence These preconceptions have grave consequences for victims! #TEDxNations	Many of us carry preconceptions about sexualviolence These preconceptions have grave consequences for victims! TEDxNations	many us carry preconceptions sexualviolence preconceptions grave consequences victims tedxnations	mani us carri preconcept sexualviol preconcept grave consequ victim tedxnat
697804722162507776	2016-02-11 15:29:45	The auditorium falls silent as Coline Rapneau calls upon all of us to help break the taboo on sexual violence. #TEDxNations #sgbv	The auditorium falls silent as Coline Rapneau calls upon all of us to help break the taboo on sexual violence. #TEDxNations #sgbv	The auditorium falls silent as Coline Rapneau calls upon all of us to help break the taboo on sexual violence. TEDxNations sgbv	auditorium falls silent coline rapneau calls upon us help break taboo sexual violence tedxnations sgbv	auditorium fall silent colin rapneau call upon us help break taboo sexual violenc tedxnat sgbv
697804664323096576	2016-02-11 15:29:31	Many carry preconceptions of sexual violence. Maybe the victims asked for it.  #TEDxNations	Many carry preconceptions of sexual violence. Maybe the victims asked for it. #TEDxNations	Many carry preconceptions of sexual violence. Maybe the victims asked for it. TEDxNations	many carry preconceptions sexual violence maybe victims asked tedxnations	mani carri preconcept sexual violenc mayb victim ask tedxnat
697804634296074240	2016-02-11 15:29:24	We must fight taboo of talking about sexual violence, shift blame from victims to perpetrators. - Coline #TEDxNations	We must fight taboo of talking about sexual violence, shift blame from victims to perpetrators. - Coline #TEDxNations	We must fight taboo of talking about sexual violence, shift blame from victims to perpetrators. - Coline TEDxNations	must fight taboo talking sexual violence shift blame victims perpetrators coline tedxnations	must fight taboo talk sexual violenc shift blame victim perpetr colin tedxnat
697804579489128448	2016-02-11 15:29:10	#Sexualviolence is the only violation for which the victim is blamed for what happened. This must change. #TEDxNations	#Sexualviolence is the only violation for which the victim is blamed for what happened. This must change. #TEDxNations	Sexualviolence is the only violation for which the victim is blamed for what happened. This must change. TEDxNations	sexualviolence violation victim blamed happened must change tedxnations	sexualviol violat victim blame happen must chang tedxnat
697804557351546881	2016-02-11 15:29:05	Graveyard silence here @ #TEDxNations LagosViewingParty as Coline Rapneau recalls a gory testimony of a victim of sexual violence	Graveyard silence here @ #TEDxNations LagosViewingParty as Coline Rapneau recalls a gory testimony of a victim of sexual violence	Graveyard silence here  TEDxNations LagosViewingParty as Coline Rapneau recalls a gory testimony of a victim of sexual violence	graveyard silence tedxnations lagosviewingparty coline rapneau recalls gory testimony victim sexual violence	graveyard silenc tedxnat lagosviewingparti colin rapneau recal gori testimoni victim sexual violenc
697804499923116032	2016-02-11 15:28:52	"""Mathilde was still alive but I felt as if she was dead. And like many survivors of #sexualviolence she was full of guilt""  #TEDxNations"	"""Mathilde was still alive but I felt as if she was dead. And like many survivors of #sexualviolence she was full of guilt"" #TEDxNations"	"""Mathilde was still alive but I felt as if she was dead. And like many survivors of sexualviolence she was full of guilt"" TEDxNations"	mathilde still alive felt dead like many survivors sexualviolence full guilt tedxnations	mathild still aliv felt dead like mani survivor sexualviol full guilt tedxnat
697804466834317312	2016-02-11 15:28:44	"Such important work! We're inspired by Coline Rapneau @ #TedXNations breaking #sexualviolence taboos that ""too often prevent us from acting"""	"Such important work! We're inspired by Coline Rapneau @ #TedXNations breaking #sexualviolence taboos that ""too often prevent us from acting"""	"Such important work! We're inspired by Coline Rapneau  TedXNations breaking sexualviolence taboos that ""too often prevent us from acting"""	important work we're inspired coline rapneau tedxnations breaking sexualviolence taboos often prevent us acting	import work we'r inspir colin rapneau tedxnat break sexualviol taboo often prevent us act
697804416276176896	2016-02-11 15:28:32	Collective mission to shift blame from victim to perpetrator.  #TEDxNations #transforminglives	Collective mission to shift blame from victim to perpetrator. #TEDxNations #transforminglives	Collective mission to shift blame from victim to perpetrator. TEDxNations transforminglives	collective mission shift blame victim perpetrator tedxnations transforminglives	collect mission shift blame victim perpetr tedxnat transformingl
697804263423135744	2016-02-11 15:27:55	“We must shatter the taboos around #sexualviolence worldwide and shift the blame from victims to perpetrators.” @ICRC at #TEDxNations	“We must shatter the taboos around #sexualviolence worldwide and shift the blame from victims to perpetrators.” @ICRC at #TEDxNations	“We must shatter the taboos around sexualviolence worldwide and shift the blame from victims to perpetrators.” ICRC at TEDxNations	must shatter taboos around sexualviolence worldwide shift blame victims perpetrators icrc tedxnations	must shatter taboo around sexualviol worldwid shift blame victim perpetr icrc tedxnat
697804257718878208	2016-02-11 15:27:54	Matilde, a victim of sexual violence, lost her husband, dignity, felt guilt and feared loss of community and village. Painful. #TEDxNations	Matilde, a victim of sexual violence, lost her husband, dignity, felt guilt and feared loss of community and village. Painful. #TEDxNations	Matilde, a victim of sexual violence, lost her husband, dignity, felt guilt and feared loss of community and village. Painful. TEDxNations	matilde victim sexual violence lost husband dignity felt guilt feared loss community village painful tedxnations	matild victim sexual violenc lost husband digniti felt guilt fear loss communiti villag pain tedxnat
697804202404356096	2016-02-11 15:27:41	@TEDxPdNations #TEDxNations  #Sexual violence.  Fighting  the dreadful trauma using #storytelling	@TEDxPdNations #TEDxNations #Sexual violence. Fighting the dreadful trauma using #storytelling	TEDxPdNations TEDxNations Sexual violence. Fighting the dreadful trauma using storytelling	tedxpdnations tedxnations sexual violence fighting dreadful trauma using storytelling	tedxpdnat tedxnat sexual violenc fight dread trauma use storytel
