id	created_at	text	text_nolink	text_clean	text_clean_tokens	text_clean_stems
714748658055573504	2016-03-29 09:38:54	Egyptair airliner is hijacked after leaving Alexandria and lands at Larnaca airport in... https://t.co/85YNCWns9G via @OmarWaraich	Egyptair airliner is hijacked after leaving Alexandria and lands at Larnaca airport in...  via @OmarWaraich	Egyptair airliner is hijacked after leaving Alexandria and lands at Larnaca airport in...  via OmarWaraich	egyptair airliner hijacked leaving alexandria lands larnaca airport via omarwaraich	egyptair airlin hijack leav alexandria land larnaca airport via omarwaraich
714748652129017856	2016-03-29 09:38:52	"Egyptian official: Egyptian airport security has been audited by ""authorities.""  #EgyptAir"	"Egyptian official: Egyptian airport security has been audited by ""authorities."" #EgyptAir"	"Egyptian official: Egyptian airport security has been audited by ""authorities."" EgyptAir"	egyptian official egyptian airport security audited authorities egyptair	egyptian offici egyptian airport secur audit author egyptair
714748647922077699	2016-03-29 09:38:51	4 crew members and 3 passengers still onboard hijacked #EgyptAir plane, Egypt's aviation minister tells reporters. https://t.co/GVT4TVtXvN	4 crew members and 3 passengers still onboard hijacked #EgyptAir plane, Egypt's aviation minister tells reporters. 	4 crew members and 3 passengers still onboard hijacked EgyptAir plane, Egypt's aviation minister tells reporters. 	crew members passengers still onboard hijacked egyptair plane egypt's aviation minister tells reporters	crew member passeng still onboard hijack egyptair plane egypt aviat minist tell report
714748647586586624	2016-03-29 09:38:51	@EGYPTAIR #EgyptAirHijack it's not about terrorism, it's all about a woman :( is it romantic! Egyptians are always unexpected even in love	@EGYPTAIR #EgyptAirHijack it's not about terrorism, it's all about a woman :( is it romantic! Egyptians are always unexpected even in love	EGYPTAIR EgyptAirHijack it's not about terrorism, it's all about a woman :( is it romantic! Egyptians are always unexpected even in love	egyptair egyptairhijack it's terrorism it's woman :( romantic egyptians always unexpected even love	egyptair egyptairhijack it terror it woman :( romant egyptian alway unexpect even love
714748647062302720	2016-03-29 09:38:51	EgyptAir Domestic Flight From Alexandria to Cairo Hijacked, Lands in Cyprus - https://t.co/weTfLpyvB8	EgyptAir Domestic Flight From Alexandria to Cairo Hijacked, Lands in Cyprus - 	EgyptAir Domestic Flight From Alexandria to Cairo Hijacked, Lands in Cyprus - 	egyptair domestic flight alexandria cairo hijacked lands cyprus	egyptair domest flight alexandria cairo hijack land cyprus
714748646932262914	2016-03-29 09:38:51	4 crew members and 3 passengers are still reportedly on board the hijacked #EgyptAir flight.https://t.co/e36HdhaXEa https://t.co/FHS02iA2Q1	4 crew members and 3 passengers are still reportedly on board the hijacked #EgyptAir flight. 	4 crew members and 3 passengers are still reportedly on board the hijacked EgyptAir flight. 	crew members passengers still reportedly board hijacked egyptair flight	crew member passeng still report board hijack egyptair flight
714748646026321920	2016-03-29 09:38:51	RIGHT NOW: EgyptAir plane hijacked, diverted to Cyprus https://t.co/ko5jTPoD7d	RIGHT NOW: EgyptAir plane hijacked, diverted to Cyprus 	RIGHT NOW: EgyptAir plane hijacked, diverted to Cyprus 	right egyptair plane hijacked diverted cyprus	right egyptair plane hijack divert cyprus
714748644826693633	2016-03-29 09:38:50	Egyptian newspaper now gives another name (Seif Eddin Mostafa) history professor as the hijacker NOT Ibrahim Samaha ! #EgyptAir #Egypt	Egyptian newspaper now gives another name (Seif Eddin Mostafa) history professor as the hijacker NOT Ibrahim Samaha ! #EgyptAir #Egypt	Egyptian newspaper now gives another name (Seif Eddin Mostafa) history professor as the hijacker NOT Ibrahim Samaha ! EgyptAir Egypt	egyptian newspaper gives another name seif eddin mostafa history professor hijacker ibrahim samaha egyptair egypt	egyptian newspap give anoth name seif eddin mostafa histori professor hijack ibrahim samaha egyptair egypt
714748644226965504	2016-03-29 09:38:50	The @MailOnline reporting of the hijacking is pathetic. Not their top story then wrongly identifying the hijacker. Solid effort #EgyptAir	The @MailOnline reporting of the hijacking is pathetic. Not their top story then wrongly identifying the hijacker. Solid effort #EgyptAir	The MailOnline reporting of the hijacking is pathetic. Not their top story then wrongly identifying the hijacker. Solid effort EgyptAir	mailonline reporting hijacking pathetic top story wrongly identifying hijacker solid effort egyptair	mailonlin report hijack pathet top stori wrong identifi hijack solid effort egyptair
714748642377273344	2016-03-29 09:38:50	'Love-sick hijacker in suicide belt wanted to get letter to ex-wife' https://t.co/GLaYPSOruN https://t.co/dxmb6EBZHB	'Love-sick hijacker in suicide belt wanted to get letter to ex-wife'  	'Love-sick hijacker in suicide belt wanted to get letter to ex-wife'  	love-sick hijacker suicide belt wanted get letter ex-wife	love-sick hijack suicid belt want get letter ex-wif
714748641848770560	2016-03-29 09:38:50	Quite disturbed at the number of females celebrating the act of the obviously deluded man who hijacked an EgyptAir plane.	Quite disturbed at the number of females celebrating the act of the obviously deluded man who hijacked an EgyptAir plane.	Quite disturbed at the number of females celebrating the act of the obviously deluded man who hijacked an EgyptAir plane.	quite disturbed number females celebrating act obviously deluded man hijacked egyptair plane	quit disturb number femal celebr act obvious delud man hijack egyptair plane
714748640863133696	2016-03-29 09:38:50	Super scary. I was just in Egypt... Flying #EgyptAir... Sooo thumbs up for my timing thumbs down for #psychoexes https://t.co/E6SZrdUXmP	Super scary. I was just in Egypt... Flying #EgyptAir... Sooo thumbs up for my timing thumbs down for #psychoexes 	Super scary. I was just in Egypt... Flying EgyptAir... Sooo thumbs up for my timing thumbs down for psychoexes 	super scary egypt flying egyptair sooo thumbs timing thumbs psychoexes	super scari egypt fli egyptair sooo thumb time thumb psychoex
714748640506593280	2016-03-29 09:38:49	"This ====&gt;&gt; [ Cypriot President Nicos Anastasiades Asked if a woman was involved he said ""There is always a woman involved."" ] #EgyptAir"	"This ====&gt;&gt; [ Cypriot President Nicos Anastasiades Asked if a woman was involved he said ""There is always a woman involved."" ] #EgyptAir"	"This ====&gt;&gt; [ Cypriot President Nicos Anastasiades Asked if a woman was involved he said ""There is always a woman involved."" ] EgyptAir"	cypriot president nicos anastasiades asked woman involved said always woman involved egyptair	cypriot presid nico anastasiad ask woman involv said alway woman involv egyptair
714748638753374208	2016-03-29 09:38:49	He hijacked the plane to get his ex wife's attention 😂😂 I personally would just send her flowers.  #EgyptAir #loveisintheair	He hijacked the plane to get his ex wife's attention 😂😂 I personally would just send her flowers. #EgyptAir #loveisintheair	He hijacked the plane to get his ex wife's attention 😂😂 I personally would just send her flowers. EgyptAir loveisintheair	hijacked plane get ex wife's attention personally would send flowers egyptair loveisintheair	hijack plane get ex wife attent person would send flower egyptair loveisintheair
714748637838970880	2016-03-29 09:38:49	#EgyptAir is romantic in the same way as naming your prison camp after your ex is romantic.	#EgyptAir is romantic in the same way as naming your prison camp after your ex is romantic.	EgyptAir is romantic in the same way as naming your prison camp after your ex is romantic.	egyptair romantic way naming prison camp ex romantic	egyptair romant way name prison camp ex romant
714748636391940097	2016-03-29 09:38:48	I doubt the belt is real otherwise #EgyptAir have some serious security flaws	I doubt the belt is real otherwise #EgyptAir have some serious security flaws	I doubt the belt is real otherwise EgyptAir have some serious security flaws	doubt belt real otherwise egyptair serious security flaws	doubt belt real otherwis egyptair serious secur flaw
714748636027031552	2016-03-29 09:38:48	here's a song idea for you @taylorswift13, you're welcome... #EgyptAir	here's a song idea for you @taylorswift13, you're welcome... #EgyptAir	here's a song idea for you taylorswift13, you're welcome... EgyptAir	here's song idea taylorswift 13 you're welcome egyptair	here song idea taylorswift 13 you'r welcom egyptair
714748635356012544	2016-03-29 09:38:48	Correction The official speaking at presser  is aviation minister not an Egyptair official	Correction The official speaking at presser is aviation minister not an Egyptair official	Correction The official speaking at presser is aviation minister not an Egyptair official	correction official speaking presser aviation minister egyptair official	correct offici speak presser aviat minist egyptair offici
714748635179827201	2016-03-29 09:38:48	Every chaotic thing in this world, happens because of Lust, either of Money or Women #EgyptAir	Every chaotic thing in this world, happens because of Lust, either of Money or Women #EgyptAir	Every chaotic thing in this world, happens because of Lust, either of Money or Women EgyptAir	every chaotic thing world happens lust either money women egyptair	everi chaotic thing world happen lust either money women egyptair
714748631274889216	2016-03-29 09:38:47	EgyptAir flight MS181 hijacker 'wants to contact ex-wife' https://t.co/uyJ7XjkQVT	EgyptAir flight MS181 hijacker 'wants to contact ex-wife' 	EgyptAir flight MS181 hijacker 'wants to contact ex-wife' 	egyptair flight ms181 hijacker wants contact ex-wife	egyptair flight ms181 hijack want contact ex-wif
714748631056822273	2016-03-29 09:38:47	#EgyptAir press conference: We will choose the right time to announce the names. We are in a crisis.	#EgyptAir press conference: We will choose the right time to announce the names. We are in a crisis.	EgyptAir press conference: We will choose the right time to announce the names. We are in a crisis.	egyptair press conference choose right time announce names crisis	egyptair press confer choos right time announc name crisi
714748629400031232	2016-03-29 09:38:47	BREAKING: #EgyptAir hijacker is an Egyptian-American dual citizen named Ibrahim Samaha, Egyptian... https://t.co/dmdH0BVSTT via @CNN	BREAKING: #EgyptAir hijacker is an Egyptian-American dual citizen named Ibrahim Samaha, Egyptian...  via @CNN	BREAKING: EgyptAir hijacker is an Egyptian-American dual citizen named Ibrahim Samaha, Egyptian...  via CNN	breaking egyptair hijacker egyptian-american dual citizen named ibrahim samaha egyptian via cnn	break egyptair hijack egyptian-american dual citizen name ibrahim samaha egyptian via cnn
714748628317954049	2016-03-29 09:38:47	BBC News - EgyptAir hijack: Larnaca hijacking 'not terrorism' https://t.co/NzjtLdi6Gu	BBC News - EgyptAir hijack: Larnaca hijacking 'not terrorism' 	BBC News - EgyptAir hijack: Larnaca hijacking 'not terrorism' 	bbc news egyptair hijack larnaca hijacking terrorism	bbc news egyptair hijack larnaca hijack terror
714748627869110273	2016-03-29 09:38:46	"@EGYPTAIR should use this slogan, ""Love is in the air... fly with #EgyptAir!"	"@EGYPTAIR should use this slogan, ""Love is in the air... fly with #EgyptAir!"	"EGYPTAIR should use this slogan, ""Love is in the air... fly with EgyptAir!"	egyptair use slogan love air fly egyptair	egyptair use slogan love air fli egyptair
714748624710852608	2016-03-29 09:38:46	Unconfirmed: #IbrahimSamaha is not the hijacker of #EgyptAir #MS181 in #Larnaca , he is one the released passengers	Unconfirmed: #IbrahimSamaha is not the hijacker of #EgyptAir #MS181 in #Larnaca , he is one the released passengers	Unconfirmed: IbrahimSamaha is not the hijacker of EgyptAir MS181 in Larnaca , he is one the released passengers	unconfirmed ibrahimsamaha hijacker egyptair ms181 larnaca one released passengers	unconfirm ibrahimsamaha hijack egyptair ms181 larnaca one releas passeng
714748624710852608	2016-03-29 09:38:46	Unconfirmed: #IbrahimSamaha is not the hijacker of #EgyptAir #MS181 in #Larnaca , he is one the released passengers	Unconfirmed: #IbrahimSamaha is not the hijacker of #EgyptAir #MS181 in #Larnaca , he is one the released passengers	Unconfirmed: IbrahimSamaha is not the hijacker of EgyptAir MS181 in Larnaca , he is one the released passengers	unconfirmed ibrahimsamaha hijacker egyptair ms181 larnaca one released passengers	unconfirm ibrahimsamaha hijack egyptair ms181 larnaca one releas passeng
714748624475930624	2016-03-29 09:38:46	Egyptian media now reporting Ibrahim Samaha not hijacker, he was just a passenger. New suspect name: Seif el-Din Mostafa #Egyptair	Egyptian media now reporting Ibrahim Samaha not hijacker, he was just a passenger. New suspect name: Seif el-Din Mostafa #Egyptair	Egyptian media now reporting Ibrahim Samaha not hijacker, he was just a passenger. New suspect name: Seif el-Din Mostafa Egyptair	egyptian media reporting ibrahim samaha hijacker passenger new suspect name seif el-din mostafa egyptair	egyptian media report ibrahim samaha hijack passeng new suspect name seif el-din mostafa egyptair
714748622332669953	2016-03-29 09:38:45	The new target recruits of ISIS/Daech will be freshly divorced egyptian men #egyptair	The new target recruits of ISIS/Daech will be freshly divorced egyptian men #egyptair	The new target recruits of ISIS/Daech will be freshly divorced egyptian men egyptair	new target recruits isis daech freshly divorced egyptian men egyptair	new target recruit isi daech fresh divorc egyptian men egyptair
714748620038344704	2016-03-29 09:38:45	The #EgyptAir plane has at least 81 people on board, the Egyptian ministry of civil aviation says.  https://t.co/9agtcREoZE via @cnnbrk	The #EgyptAir plane has at least 81 people on board, the Egyptian ministry of civil aviation says.  via @cnnbrk	The EgyptAir plane has at least 81 people on board, the Egyptian ministry of civil aviation says.  via cnnbrk	egyptair plane least 81 people board egyptian ministry civil aviation says via cnnbrk	egyptair plane least 81 peopl board egyptian ministri civil aviat say via cnnbrk
714748619191099396	2016-03-29 09:38:44	Egyptair airliner is hijacked after leaving Alexandria and lands at Larnaca airport in Cyprus,... https://t.co/no89SQ7YzD via @BBCWorld	Egyptair airliner is hijacked after leaving Alexandria and lands at Larnaca airport in Cyprus,...  via @BBCWorld	Egyptair airliner is hijacked after leaving Alexandria and lands at Larnaca airport in Cyprus,...  via BBCWorld	egyptair airliner hijacked leaving alexandria lands larnaca airport cyprus via bbcworld	egyptair airlin hijack leav alexandria land larnaca airport cyprus via bbcworld
714748616301285378	2016-03-29 09:38:44	Let's join the world in prayers that the remaining passengers and cabin crew will be safe and protected. #EgyptAir  https://t.co/VPHANAWSLQ	Let's join the world in prayers that the remaining passengers and cabin crew will be safe and protected. #EgyptAir 	Let's join the world in prayers that the remaining passengers and cabin crew will be safe and protected. EgyptAir 	let's join world prayers remaining passengers cabin crew safe protected egyptair	let join world prayer remain passeng cabin crew safe protect egyptair
714748616032825344	2016-03-29 09:38:44	Foreign journalists questions at transport min presser seem to focus mostly on #Egypt's airport security #EgyptAirHijack #EgyptAir #Cyprus	Foreign journalists questions at transport min presser seem to focus mostly on #Egypt's airport security #EgyptAirHijack #EgyptAir #Cyprus	Foreign journalists questions at transport min presser seem to focus mostly on Egypt's airport security EgyptAirHijack EgyptAir Cyprus	foreign journalists questions transport min presser seem focus mostly egypt's airport security egyptairhijack egyptair cyprus	foreign journalist question transport min presser seem focus most egypt airport secur egyptairhijack egyptair cyprus
714748608109813760	2016-03-29 09:38:42	Egyptian Civil Aviation minister declines to give nationalities of passengers remaining on hijacked plane @EGYPTAIR #EgyptAir	Egyptian Civil Aviation minister declines to give nationalities of passengers remaining on hijacked plane @EGYPTAIR #EgyptAir	Egyptian Civil Aviation minister declines to give nationalities of passengers remaining on hijacked plane EGYPTAIR EgyptAir	egyptian civil aviation minister declines give nationalities passengers remaining hijacked plane egyptair egyptair	egyptian civil aviat minist declin give nation passeng remain hijack plane egyptair egyptair
714748607661010944	2016-03-29 09:38:42	BREAKING: #EgyptAir hijacker is an Egyptian-American dual citizen named Ibrahim Samaha, Egyptian... https://t.co/AfkViqOyvq via @CNN	BREAKING: #EgyptAir hijacker is an Egyptian-American dual citizen named Ibrahim Samaha, Egyptian...  via @CNN	BREAKING: EgyptAir hijacker is an Egyptian-American dual citizen named Ibrahim Samaha, Egyptian...  via CNN	breaking egyptair hijacker egyptian-american dual citizen named ibrahim samaha egyptian via cnn	break egyptair hijack egyptian-american dual citizen name ibrahim samaha egyptian via cnn
714748607602274304	2016-03-29 09:38:42	#EgyptAir DON'T CARE 3 HOURS OF MINDLESS BABBLE FROM NETWORKS. Maybe wait for facts #100 Then report it. False reporting not professional.	#EgyptAir DON'T CARE 3 HOURS OF MINDLESS BABBLE FROM NETWORKS. Maybe wait for facts #100 Then report it. False reporting not professional.	EgyptAir DON'T CARE 3 HOURS OF MINDLESS BABBLE FROM NETWORKS. Maybe wait for facts 100 Then report it. False reporting not professional.	egyptair don't care hours mindless babble networks maybe wait facts 100 report false reporting professional	egyptair don't care hour mindless babbl network mayb wait fact 100 report fals report profession
714748606125883392	2016-03-29 09:38:41	BREAKING: #EgyptAir plane hijacked, is currently at Cyprus' #Larnaca airport, Cyprus... https://t.co/ago9mVX5ag via @nkDarkDrgmailc1	BREAKING: #EgyptAir plane hijacked, is currently at Cyprus' #Larnaca airport, Cyprus...  via @nkDarkDrgmailc1	BREAKING: EgyptAir plane hijacked, is currently at Cyprus' Larnaca airport, Cyprus...  via nkDarkDrgmailc1	breaking egyptair plane hijacked currently cyprus larnaca airport cyprus via nkdarkdrgmailc	break egyptair plane hijack current cyprus larnaca airport cyprus via nkdarkdrgmailc
714748605211484160	2016-03-29 09:38:41	Roses are redViolets are blueI hijacked this planeTo visit my boo#EgyptAir	Roses are redViolets are blueI hijacked this planeTo visit my boo#EgyptAir	Roses are redViolets are blueI hijacked this planeTo visit my booEgyptAir	roses redviolets bluei hijacked planeto visit booegyptair	rose redviolet bluei hijack planeto visit booegyptair
714748604653678592	2016-03-29 09:38:41	#EgyptAir the @BBCNews have just announced ,hearsay and gossip for 2 hours, whatever happened to this once great news organisation	#EgyptAir the @BBCNews have just announced ,hearsay and gossip for 2 hours, whatever happened to this once great news organisation	EgyptAir the BBCNews have just announced ,hearsay and gossip for 2 hours, whatever happened to this once great news organisation	egyptair bbcnews announced hearsay gossip hours whatever happened great news organisation	egyptair bbcnew announc hearsay gossip hour whatev happen great news organis
714748603013730304	2016-03-29 09:38:41	I hope Seif gets his wife back 🌚 #EgyptAir	I hope Seif gets his wife back 🌚 #EgyptAir	I hope Seif gets his wife back 🌚 EgyptAir	hope seif gets wife back egyptair	hope seif get wife back egyptair
714748601969283072	2016-03-29 09:38:40	Captain, assistant, air hostess, security man on board, with three passengers #EgyptAirhttps://t.co/6pkJpkpOLo https://t.co/buwohMMHZc	Captain, assistant, air hostess, security man on board, with three passengers #EgyptAir 	Captain, assistant, air hostess, security man on board, with three passengers EgyptAir 	captain assistant air hostess security man board three passengers egyptair	captain assist air hostess secur man board three passeng egyptair
714748599452741632	2016-03-29 09:38:40	Watching the Australia's game and also thinking to EgyptAir hijacker P.S: The 36 year-old Cahill scored🤔 https://t.co/oXf9veFLkg	Watching the Australia's game and also thinking to EgyptAir hijacker P.S: The 36 year-old Cahill scored🤔 	Watching the Australia's game and also thinking to EgyptAir hijacker P.S: The 36 year-old Cahill scored🤔 	watching australia's game also thinking egyptair hijacker 36 year-old cahill scored	watch australia game also think egyptair hijack 36 year-old cahil score
714748597502349313	2016-03-29 09:38:39	lol #EgyptAir hijacker identified, overtook plane due to ex-wife, officials say @CNNI https://t.co/F2nudxaoUo	lol #EgyptAir hijacker identified, overtook plane due to ex-wife, officials say @CNNI 	lol EgyptAir hijacker identified, overtook plane due to ex-wife, officials say CNNI 	lol egyptair hijacker identified overtook plane due ex-wife officials say cnni	lol egyptair hijack identifi overtook plane due ex-wif offici say cnni
714748596793581568	2016-03-29 09:38:39	EgyptAir plane hijacked, most passengers freed https://t.co/I1OeRBZBy4 #dubai #mydubai https://t.co/ZwBSMT6Y9R	EgyptAir plane hijacked, most passengers freed  #dubai #mydubai 	EgyptAir plane hijacked, most passengers freed  dubai mydubai 	egyptair plane hijacked passengers freed dubai mydubai	egyptair plane hijack passeng freed dubai mydubai
714748596604825600	2016-03-29 09:38:39	Vikram Bhatt's hijack: is blend of Flight plan, aeroplane and top gun #EgyptAir @diptakirti	Vikram Bhatt's hijack: is blend of Flight plan, aeroplane and top gun #EgyptAir @diptakirti	Vikram Bhatt's hijack: is blend of Flight plan, aeroplane and top gun EgyptAir diptakirti	vikram bhatt's hijack blend flight plan aeroplane top gun egyptair diptakirti	vikram bhatt hijack blend flight plan aeroplan top gun egyptair diptakirti
714748594897682435	2016-03-29 09:38:39	Still a better love story than Twilight #EgyptAir	Still a better love story than Twilight #EgyptAir	Still a better love story than Twilight EgyptAir	still better love story twilight egyptair	still better love stori twilight egyptair
714748594386038784	2016-03-29 09:38:38	Terrorists have no Marital Status. Ex Husbands should not be targeted for action of one Mad Man #EgyptAir	Terrorists have no Marital Status. Ex Husbands should not be targeted for action of one Mad Man #EgyptAir	Terrorists have no Marital Status. Ex Husbands should not be targeted for action of one Mad Man EgyptAir	terrorists marital status ex husbands targeted action one mad man egyptair	terrorist marit status ex husband target action one mad man egyptair
714748594255958017	2016-03-29 09:38:38	This #EgyptAir incident is going to make for a shite rom-com starring Jennifer Anniston in about 3 years time....	This #EgyptAir incident is going to make for a shite rom-com starring Jennifer Anniston in about 3 years time....	This EgyptAir incident is going to make for a shite rom-com starring Jennifer Anniston in about 3 years time....	egyptair incident going make shite rom-com starring jennifer anniston years time ....	egyptair incid go make shite rom-com star jennif anniston year time ....
714748591932354560	2016-03-29 09:38:38	EgyptAir hijack: Larnaca hijacking 'not terrorism' - https://t.co/D7DrNa34Xp	EgyptAir hijack: Larnaca hijacking 'not terrorism' - 	EgyptAir hijack: Larnaca hijacking 'not terrorism' - 	egyptair hijack larnaca hijacking terrorism	egyptair hijack larnaca hijack terror
714748591181586433	2016-03-29 09:38:38	Hijacked Egyptair plane:- Going from Alexandria to Cairo forced to land in Cyprus- Reports... https://t.co/d0aVQRLAxC via @RjKshitij	Hijacked Egyptair plane:- Going from Alexandria to Cairo forced to land in Cyprus- Reports...  via @RjKshitij	Hijacked Egyptair plane:- Going from Alexandria to Cairo forced to land in Cyprus- Reports...  via RjKshitij	hijacked egyptair plane going alexandria cairo forced land cyprus reports via rjkshitij	hijack egyptair plane go alexandria cairo forc land cyprus report via rjkshitij
714748590825013248	2016-03-29 09:38:38	BREAKING: The #EgyptAir hijacker hijacked the plane over his ex-wife, says Cyprus official  https://t.co/BUfP6UgMWi via @CNN	BREAKING: The #EgyptAir hijacker hijacked the plane over his ex-wife, says Cyprus official  via @CNN	BREAKING: The EgyptAir hijacker hijacked the plane over his ex-wife, says Cyprus official  via CNN	breaking egyptair hijacker hijacked plane ex-wife says cyprus official via cnn	break egyptair hijack hijack plane ex-wif say cyprus offici via cnn
714748590397194240	2016-03-29 09:38:37	#BREAKING: Egypt media reporting #EgyptAir hijacker is #Seifeddin #Mustafa Not Ibrahim Samaha (via @stephenkalin) https://t.co/A8YTB2Gh72	#BREAKING: Egypt media reporting #EgyptAir hijacker is #Seifeddin #Mustafa Not Ibrahim Samaha (via @stephenkalin) 	BREAKING: Egypt media reporting EgyptAir hijacker is Seifeddin Mustafa Not Ibrahim Samaha (via stephenkalin) 	breaking egypt media reporting egyptair hijacker seifeddin mustafa ibrahim samaha via stephenkalin	break egypt media report egyptair hijack seifeddin mustafa ibrahim samaha via stephenkalin
714748589143166980	2016-03-29 09:38:37	theSundaily: Hijacked EgyptAir plane 'carried 21 foreigners including 8 Americans' | https://t.co/rnFjMXyPOQ	theSundaily: Hijacked EgyptAir plane 'carried 21 foreigners including 8 Americans' | 	theSundaily: Hijacked EgyptAir plane 'carried 21 foreigners including 8 Americans' | 	thesundaily hijacked egyptair plane carried 21 foreigners including americans	thesundaili hijack egyptair plane carri 21 foreign includ american
714748586882437120	2016-03-29 09:38:37	ROMANCE ISNT DEAD! #EgyptAir https://t.co/g3qcpFBS4m	ROMANCE ISNT DEAD! #EgyptAir 	ROMANCE ISNT DEAD! EgyptAir 	romance isnt dead egyptair	romanc isnt dead egyptair
714748585808699392	2016-03-29 09:38:36	All for a woman! #Larnaca #EgyptAir. Hope the remaining passengers get out safe! #nutjob	All for a woman! #Larnaca #EgyptAir. Hope the remaining passengers get out safe! #nutjob	All for a woman! Larnaca EgyptAir. Hope the remaining passengers get out safe! nutjob	woman larnaca egyptair hope remaining passengers get safe nutjob	woman larnaca egyptair hope remain passeng get safe nutjob
714748585284345860	2016-03-29 09:38:36	In the #LiveCenter, we'll be focused on the #EgyptAir hijacking that apparently was all for love. AP: 7 people remain on board. #wakeupwith2	In the #LiveCenter, we'll be focused on the #EgyptAir hijacking that apparently was all for love. AP: 7 people remain on board. #wakeupwith2	In the LiveCenter, we'll be focused on the EgyptAir hijacking that apparently was all for love. AP: 7 people remain on board. wakeupwith2	livecenter we'll focused egyptair hijacking apparently love ap people remain board wakeupwith	livecent we'll focus egyptair hijack appar love ap peopl remain board wakeupwith
714748584739147777	2016-03-29 09:38:36	'The Things We Do For Love' ❤️ #EgyptAir	'The Things We Do For Love' ❤️ #EgyptAir	'The Things We Do For Love' ❤️ EgyptAir	things love egyptair	thing love egyptair
714748582121836544	2016-03-29 09:38:36	Current whatsapp status of Hijacker : Can't talk, Hijack only.. #EgyptAir	Current whatsapp status of Hijacker : Can't talk, Hijack only.. #EgyptAir	Current whatsapp status of Hijacker : Can't talk, Hijack only.. EgyptAir	current whatsapp status hijacker can't talk hijack egyptair	current whatsapp status hijack can't talk hijack egyptair
714748581140381696	2016-03-29 09:38:35	EgyptAir Hijacking Not Related To Terror, Says Cyprus President: 10 Developments - NDTV https://t.co/KNZQlBiMFK	EgyptAir Hijacking Not Related To Terror, Says Cyprus President: 10 Developments - NDTV 	EgyptAir Hijacking Not Related To Terror, Says Cyprus President: 10 Developments - NDTV 	egyptair hijacking related terror says cyprus president 10 developments ndtv	egyptair hijack relat terror say cyprus presid 10 develop ndtv
714748576715382784	2016-03-29 09:38:34	EgyptAir Hijacking Not Related To Terror, Says Cyprus President: 10 Developments - NDTV https://t.co/EycMd0x3hU	EgyptAir Hijacking Not Related To Terror, Says Cyprus President: 10 Developments - NDTV 	EgyptAir Hijacking Not Related To Terror, Says Cyprus President: 10 Developments - NDTV 	egyptair hijacking related terror says cyprus president 10 developments ndtv	egyptair hijack relat terror say cyprus presid 10 develop ndtv
714748576375693314	2016-03-29 09:38:34	Hijacker Diverts Passenger Jet, Takes 11 Hostage https://t.co/AZx2apGLMx	Hijacker Diverts Passenger Jet, Takes 11 Hostage 	Hijacker Diverts Passenger Jet, Takes 11 Hostage 	hijacker diverts passenger jet takes 11 hostage	hijack divert passeng jet take 11 hostag
714748573074718720	2016-03-29 09:38:33	Hey @ramgopalverma20 what are u waiting for?  take a flight, meet that guy and make a movie on it. #EgyptAir	Hey @ramgopalverma20 what are u waiting for? take a flight, meet that guy and make a movie on it. #EgyptAir	Hey ramgopalverma20 what are u waiting for? take a flight, meet that guy and make a movie on it. EgyptAir	hey ramgopalverma 20 waiting take flight meet guy make movie egyptair	hey ramgopalverma 20 wait take flight meet guy make movi egyptair
714748572072329216	2016-03-29 09:38:33	Everything is gonna get linked to terrorism now init #EgyptAir	Everything is gonna get linked to terrorism now init #EgyptAir	Everything is gonna get linked to terrorism now init EgyptAir	everything gonna get linked terrorism init egyptair	everyth gonna get link terror init egyptair
714748571808112640	2016-03-29 09:38:33	Jokes apart! I have a flight in a few days, someone please tell me it's a bit more difficult to hijack a plane #EgyptAir	Jokes apart! I have a flight in a few days, someone please tell me it's a bit more difficult to hijack a plane #EgyptAir	Jokes apart! I have a flight in a few days, someone please tell me it's a bit more difficult to hijack a plane EgyptAir	jokes apart flight days someone please tell it's bit difficult hijack plane egyptair	joke apart flight day someon pleas tell it bit difficult hijack plane egyptair
714748570432315393	2016-03-29 09:38:33	Hijacker in suicide vest forces EgyptAir jet to land in Cyprus https://t.co/eCNGV44zGA	Hijacker in suicide vest forces EgyptAir jet to land in Cyprus 	Hijacker in suicide vest forces EgyptAir jet to land in Cyprus 	hijacker suicide vest forces egyptair jet land cyprus	hijack suicid vest forc egyptair jet land cyprus
714748569614479360	2016-03-29 09:38:33	Egyptian civil aviation minister says 7 people remain on the plane, including 3 passengers- The Guardian @breaking https://t.co/Aj0f2Sheup	Egyptian civil aviation minister says 7 people remain on the plane, including 3 passengers- The Guardian @breaking 	Egyptian civil aviation minister says 7 people remain on the plane, including 3 passengers- The Guardian breaking 	egyptian civil aviation minister says people remain plane including passengers guardian breaking	egyptian civil aviat minist say peopl remain plane includ passeng guardian break
714748569073397760	2016-03-29 09:38:32	BREAKING: Egypt civil aviation minister says 7 people only remain on plane, including 3 passengers https://t.co/hXtBOEjhTC  #EgyptAir	BREAKING: Egypt civil aviation minister says 7 people only remain on plane, including 3 passengers  #EgyptAir	BREAKING: Egypt civil aviation minister says 7 people only remain on plane, including 3 passengers  EgyptAir	breaking egypt civil aviation minister says people remain plane including passengers egyptair	break egypt civil aviat minist say peopl remain plane includ passeng egyptair
