id	created_at	text	text_nolink	text_clean	text_clean_tokens	text_clean_stems	count_links	count_hashtags	count_mentions	count_words	count_stopwords	count_characters	count_non_characters	count_upper	bool_question	bool_elongation	bool_ellipsis	t_distinct	t_sum	tfidf_sum	tfidf_mean	pos_cnt	nes_cnt	pos_data	nes_data	pos_cnt_SYM	pos_cnt_NNPS	pos_cnt_JJ	pos_cnt_WP$	pos_cnt_VBD	pos_cnt_RB	pos_cnt_VB	pos_cnt_POS	pos_cnt_PDT	pos_cnt_CD	pos_cnt_UH	pos_cnt_VBZ	pos_cnt_VBP	pos_cnt_NNP	pos_cnt_''	pos_cnt_)	pos_cnt_$	pos_cnt_VBG	pos_cnt_VBN	pos_cnt_RBR	pos_cnt_``	pos_cnt_NN	pos_cnt_IN	pos_cnt_RBS	pos_cnt_TO	pos_cnt_DT	pos_cnt_PRP	pos_cnt_.	pos_cnt_JJR	pos_cnt_WP	pos_cnt_WRB	pos_cnt_FW	pos_cnt_RP	pos_cnt_,	pos_cnt_NNS	pos_cnt_PRP$	pos_cnt_CC	pos_cnt_EX	pos_cnt_:	pos_cnt_JJS	pos_cnt_WDT	pos_cnt_MD	pos_cnt_(	ne_cnt_GPE	ne_cnt_PERSON	ne_cnt_FACILITY	ne_cnt_ORGANIZATION	ne_cnt_LOCATION	ne_cnt_GSP
714747628697829377	2016-03-29 09:34:48	Egypt Airplane Hijacker has proved that love is in the air. #EgyptAir	Egypt Airplane Hijacker has proved that love is in the air. #EgyptAir	Egypt Airplane Hijacker has proved that love is in the air. EgyptAir	egypt airplane hijacker proved love air egyptair	egypt airplan hijack prove love air egyptair	0	1	0	11	5	69	0	3	0	0	0	7.0	7.0	2.379442897355387	0.33992041390791244	13	2	{'NN': 2, 'IN': 2, 'VBZ': 2, 'DT': 1, 'NNP': 3, '.': 1, 'VB': 1, 'VBN': 1}	{'GPE': 1, 'PERSON': 1}	0	0	2.0	2.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	2.0	0	3.0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	1.0	1.0	0	0	0	0
714747626961420288	2016-03-29 09:34:48	Our flight MS181 is officially hijacked. we'll publish an official statement now. #Egyptair via  @EGYPTAIR ...	Our flight MS181 is officially hijacked. we'll publish an official statement now. #Egyptair via @EGYPTAIR ...	Our flight MS181 is officially hijacked. we'll publish an official statement now. Egyptair via EGYPTAIR ...	flight ms181 officially hijacked we'll publish official statement egyptair via egyptair	flight ms181 offici hijack we'll publish offici statement egyptair via egyptair	0	1	1	14	5	110	0	3	0	0	1	11.0	12.0	3.081813743127662	0.2801648857388784	18	2	{'NN': 2, 'IN': 1, 'PRP$': 1, 'VBZ': 1, 'DT': 1, 'JJ': 1, 'NNP': 3, 'PRP': 1, '.': 1, ':': 1, 'RB': 2, 'VB': 1, 'VBN': 1, 'MD': 1}	{'PERSON': 1, 'ORGANIZATION': 1}	0	0	2.0	1.0	0	0	1.0	0	0	0	1.0	1.0	1.0	0	0	0	0	2.0	1.0	0	0	0	0	0	0	0	0	1.0	0	3.0	0	0	0	1.0	1.0	0	0	0	0	1.0	0	1.0	0	0	1.0	0	1.0	0	0
714747625547898880	2016-03-29 09:34:47	Love is in the air, literally 😂 #EgyptAir	Love is in the air, literally 😂 #EgyptAir	Love is in the air, literally 😂 EgyptAir	love air literally egyptair	love air liter egyptair	0	1	0	7	4	41	1	1	0	0	0	4.0	4.0	1.764251190035829	0.44106279750895727	9	1	{'NN': 1, 'IN': 1, 'VBZ': 1, 'DT': 1, 'RB': 1, 'NNP': 3, ',': 1}	{'GPE': 1}	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	1.0	0	3.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
714747622247030784	2016-03-29 09:34:47	UPDATE: Egyptian civil aviation minister says seven people, including three passengers, still on board hijacked #EgyptAir plane	UPDATE: Egyptian civil aviation minister says seven people, including three passengers, still on board hijacked #EgyptAir plane	UPDATE: Egyptian civil aviation minister says seven people, including three passengers, still on board hijacked EgyptAir plane	update egyptian civil aviation minister says seven people including three passengers still board hijacked egyptair plane	updat egyptian civil aviat minist say seven peopl includ three passeng still board hijack egyptair plane	0	1	0	16	1	127	0	7	0	0	0	16.0	16.0	3.799944085861718	0.23749650536635739	19	2	{'NN': 5, 'IN': 1, 'VBZ': 1, 'JJ': 2, 'NNP': 1, 'CD': 2, ':': 1, 'VBD': 1, 'RB': 1, 'VBG': 1, ',': 1, 'NNS': 2}	{'GPE': 1, 'ORGANIZATION': 1}	0	0	5.0	1.0	0	0	2.0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	1.0	2.0	2.0	0	0	0	1.0	0	1.0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	1.0	0	0
714747621483618304	2016-03-29 09:34:46	Hijacker Diverts Passenger Jet, Takes 11 Hostage https://t.co/ufKeobgeVe @abronxchick @Wary12 @stiNgo100 @AlciniaH @HenleyCarol @jihettly	Hijacker Diverts Passenger Jet, Takes 11 Hostage  @abronxchick @Wary12 @stiNgo100 @AlciniaH @HenleyCarol @jihettly	Hijacker Diverts Passenger Jet, Takes 11 Hostage  abronxchick Wary12 stiNgo100 AlciniaH HenleyCarol jihettly	hijacker diverts passenger jet takes 11 hostage abronxchick wary 12 stingo 100 alciniah henleycarol jihettly	hijack divert passeng jet take 11 hostag abronxchick wari 12 stingo 100 alciniah henleycarol jihett	1	0	6	8	-2	137	0	6	0	0	0	9.0	9.0	2.8757710657134394	0.31953011841260437	14	2	{'RB': 1, 'NN': 1, 'JJ': 1, 'NNP': 9, 'CD': 1, ',': 1}	{'PERSON': 1, 'ORGANIZATION': 1}	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	1.0	0	0	0	0	0	9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0
714747620317667328	2016-03-29 09:34:46	There's a hijack, a suicide belt and hostages..but news reports saying it's not #terrorism...so this says...#EgyptAir	There's a hijack, a suicide belt and hostages..but news reports saying it's not #terrorism...so this says...#EgyptAir	There's a hijack, a suicide belt and hostages..but news reports saying it's not terrorism...so this says...EgyptAir	there's hijack suicide belt hostages news reports saying it's terrorism says egyptair	there hijack suicid belt hostag news report say it terror say egyptair	0	1	0	15	4	117	0	3	0	0	1	12.0	12.0	3.298680361392538	0.27489003011604485	20	1	{'NN': 5, 'VBZ': 2, 'DT': 2, 'JJ': 1, 'NNP': 1, 'CC': 1, 'EX': 1, ':': 1, 'PRP': 1, 'RB': 2, 'VBG': 1, ',': 1, 'NNS': 1}	{'ORGANIZATION': 1}	0	0	5.0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	2.0	0	0	0	1.0	1.0	0	0	0	0	2.0	0	1.0	0	1.0	1.0	1.0	2.0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0
714747615028645888	2016-03-29 09:34:45	"Well to all those who've been doubting the ""power of love"", that debate is now permanently closed. Next debate in METAPHYSICS 😜😜😜 #EgyptAir"	"Well to all those who've been doubting the ""power of love"", that debate is now permanently closed. Next debate in METAPHYSICS 😜😜😜 #EgyptAir"	"Well to all those who've been doubting the ""power of love"", that debate is now permanently closed. Next debate in METAPHYSICS 😜😜😜 EgyptAir"	well who've doubting power love debate permanently closed next debate metaphysics egyptair	well who'v doubt power love debat perman close next debat metaphys egyptair	0	1	0	22	11	139	3	13	0	0	0	9.0	10.0	2.581463553808451	0.2868292837564945	27	1	"{'``': 1, 'NN': 3, 'IN': 2, 'TO': 1, 'JJ': 1, '.': 1, 'WP': 1, 'RB': 3, 'PDT': 1, ',': 1, 'VBZ': 1, 'VBP': 1, ""''"": 1, 'DT': 3, 'NNP': 3, 'VBG': 1, 'VBN': 2}"	{'ORGANIZATION': 1}	0	1.0	3.0	2.0	0	0	1.0	0	1.0	0	0	1.0	0	0	0	0	0	3.0	0	1.0	0	1.0	0	0	0	0	1.0	1.0	1.0	3.0	1.0	0	0	0	3.0	0	0	0	1.0	2.0	0	0	0	0	0	0	1.0	0	0
714747613766135809	2016-03-29 09:34:45	#AWANInews EgyptAir hijacking 'not terrorism-related': Cyprus presidenthttps://t.co/BTxU6APo8W https://t.co/uyNjlcqrqs	#AWANInews EgyptAir hijacking 'not terrorism-related': Cyprus president 	AWANInews EgyptAir hijacking 'not terrorism-related': Cyprus president 	awaninews egyptair hijacking terrorism-related cyprus president	awaninew egyptair hijack terrorism-rel cyprus presid	1	1	0	7	1	118	0	3	0	0	0	7.0	7.0	2.3518829039504627	0.33598327199292327	9	2	{'JJ': 1, 'NN': 1, 'POS': 1, 'NNP': 3, 'VBG': 1, 'CD': 1, ':': 1}	{'GPE': 1, 'ORGANIZATION': 1}	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	3.0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	1.0	0	0
714747612663005184	2016-03-29 09:34:44	Ex-wife : Stop telling me what you can do for me. Show me &amp; Make me a believe.Hijack Romeo:Love is in the Air, #EgyptAir	Ex-wife : Stop telling me what you can do for me. Show me &amp; Make me a believe.Hijack Romeo:Love is in the Air, #EgyptAir	Ex-wife : Stop telling me what you can do for me. Show me  &  Make me a believe.Hijack Romeo:Love is in the Air, EgyptAir	ex-wife stop telling show make believe.hijack romeo love air egyptair	ex-wif stop tell show make believe.hijack romeo love air egyptair	0	1	0	23	14	124	0	8	0	0	0	12.0	12.0	3.202293294110562	0.2668577745092135	24	3	{'NN': 4, 'IN': 2, 'VBZ': 1, 'DT': 2, 'NNP': 3, 'CC': 1, 'PRP': 2, '.': 1, ':': 1, 'WP': 1, 'VB': 3, 'VBG': 1, ',': 1, 'MD': 1}	{'PERSON': 1, 'FACILITY': 1, 'ORGANIZATION': 1}	0	0	4.0	2.0	0	0	0	0	1.0	0	2.0	1.0	0	0	0	0	0	0	3.0	0	0	1.0	0	0	0	0	0	1.0	0	3.0	0	1.0	0	1.0	2.0	0	0	0	1.0	0	0	1.0	0	0	1.0	1.0	1.0	0	0
714747611392176129	2016-03-29 09:34:44	EgyptAir crisis: Egyptian plane hijacked, taken to Cyprus; passengers released https://t.co/CeA9o8TKtS	EgyptAir crisis: Egyptian plane hijacked, taken to Cyprus; passengers released 	EgyptAir crisis: Egyptian plane hijacked, taken to Cyprus; passengers released 	egyptair crisis egyptian plane hijacked taken cyprus passengers released	egyptair crisi egyptian plane hijack taken cyprus passeng releas	1	0	0	11	1	102	0	4	0	0	0	9.0	9.0	2.643864768121754	0.2937627520135282	13	1	{'NN': 2, 'TO': 1, 'JJ': 2, 'NNP': 1, ':': 2, 'VBD': 2, 'VBN': 1, ',': 1, 'NNS': 1}	{'GPE': 1}	0	0	2.0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0
714747610196811777	2016-03-29 09:34:44	the fuckery on this #EgyptAir has 0 chill / hijacking is not funny / ??? / wtf is this place	the fuckery on this #EgyptAir has 0 chill / hijacking is not funny / ??? / wtf is this place	the fuckery on this EgyptAir has 0 chill / hijacking is not funny / ??? / wtf is this place	fuckery egyptair chill hijacking funny wtf place	fuckeri egyptair chill hijack funni wtf place	0	1	0	19	13	92	0	0	1	0	0	6.0	6.0	2.2225079367140417	0.3704179894523403	16	1	{'NN': 5, 'IN': 1, 'VBZ': 2, 'DT': 2, 'JJ': 2, 'NNP': 1, 'CD': 1, '.': 1, 'RB': 1}	{'ORGANIZATION': 1}	0	0	5.0	1.0	0	0	2.0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	2.0	0	1.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
714747606140919808	2016-03-29 09:34:43	#EgyptAir hijacker is an Egyptian-American dual citizen, Egyptian presidential spokesman tells CNN. https://t.co/ecpOhXRXp4	#EgyptAir hijacker is an Egyptian-American dual citizen, Egyptian presidential spokesman tells CNN. 	EgyptAir hijacker is an Egyptian-American dual citizen, Egyptian presidential spokesman tells CNN. 	egyptair hijacker egyptian-american dual citizen egyptian presidential spokesman tells cnn	egyptair hijack egyptian-american dual citizen egyptian presidenti spokesman tell cnn	1	1	0	12	2	123	0	6	0	0	0	10.0	11.0	2.953684123844048	0.2953684123844048	14	2	{'NN': 3, 'VBZ': 2, 'DT': 1, 'JJ': 4, 'NNP': 2, ',': 1, '.': 1}	{'GPE': 1, 'ORGANIZATION': 1}	0	0	3.0	0	0	0	4.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	2.0	0	2.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0
714747606010880000	2016-03-29 09:34:43	When a guy hijacks a plane to see his ex-wife and I can't even get a boy to text me back 😩 #EgyptAir	When a guy hijacks a plane to see his ex-wife and I can't even get a boy to text me back 😩 #EgyptAir	When a guy hijacks a plane to see his ex-wife and I can't even get a boy to text me back 😩 EgyptAir	guy hijacks plane see ex-wife can't even get boy text back egyptair	guy hijack plane see ex-wif can't even get boy text back egyptair	0	1	0	22	11	100	1	2	0	0	0	13.0	13.0	3.381313618663545	0.2601010475895035	21	0	{'NN': 3, 'PRP$': 1, 'VBZ': 1, 'TO': 1, 'JJ': 1, 'NNP': 2, 'DT': 1, 'CC': 1, 'PRP': 2, 'WRB': 1, 'RB': 2, 'VB': 3, 'RP': 1, 'MD': 1}	{}	0	0	3.0	0	0	0	1.0	1.0	0	0	2.0	0	1.0	0	0	0	0	2.0	3.0	0	1.0	0	0	0	0	0	0	1.0	0	2.0	1.0	1.0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
714747602928009220	2016-03-29 09:34:42	#Armenpress No ethnic Armenians or Armenian citizens aboard hijacked EgyptAir plane: The hijacker all... https://t.co/0PU5wgSKOH #Armenia	#Armenpress No ethnic Armenians or Armenian citizens aboard hijacked EgyptAir plane: The hijacker all...  #Armenia	Armenpress No ethnic Armenians or Armenian citizens aboard hijacked EgyptAir plane: The hijacker all...  Armenia	armenpress ethnic armenians armenian citizens aboard hijacked egyptair plane hijacker armenia	armenpress ethnic armenian armenian citizen aboard hijack egyptair plane hijack armenia	1	2	0	14	4	137	0	6	0	0	1	9.0	9.0	2.6072215083298094	0.2896912787033121	17	3	{'NN': 2, 'IN': 1, 'DT': 2, 'JJ': 2, 'NNP': 4, 'NNPS': 1, 'CC': 1, ':': 2, 'VBN': 1, 'NNS': 1}	{'PERSON': 1, 'GPE': 1, 'ORGANIZATION': 1}	0	0	2.0	1.0	0	1.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	4.0	0	1.0	0	2.0	2.0	0	0	0	0	1.0	0	0	0	1.0	1.0	0	1.0	0	0
714747600801558528	2016-03-29 09:34:42	Egyptian Civil Aviation Authority refuses to name the hijacker - heard on @euronews #MS181 @EGYPTAIR	Egyptian Civil Aviation Authority refuses to name the hijacker - heard on @euronews #MS181 @EGYPTAIR	Egyptian Civil Aviation Authority refuses to name the hijacker - heard on euronews MS181 EGYPTAIR	egyptian civil aviation authority refuses name hijacker heard euronews ms181 egyptair	egyptian civil aviat author refus name hijack heard euronew ms181 egyptair	0	1	2	12	4	100	0	4	0	0	0	11.0	11.0	3.070939864252587	0.27917635129568974	15	3	{'NN': 2, 'IN': 1, 'VBZ': 1, 'TO': 1, 'JJ': 1, 'NNP': 5, 'DT': 1, ':': 1, 'VB': 1, 'NNS': 1}	{'GPE': 1, 'PERSON': 1, 'ORGANIZATION': 1}	0	0	2.0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	1.0	0	5.0	1.0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	1.0	1.0	0	1.0	0	0
714747598817591296	2016-03-29 09:34:41	The hijacker has emerged the MOTM in all the ongoing international football friendlies #EgyptAir	The hijacker has emerged the MOTM in all the ongoing international football friendlies #EgyptAir	The hijacker has emerged the MOTM in all the ongoing international football friendlies EgyptAir	hijacker emerged motm ongoing international football friendlies egyptair	hijack emerg motm ongo intern footbal friend egyptair	0	1	0	13	6	96	0	5	0	0	0	4.0	4.0	1.6969072721128418	0.42422681802821044	13	1	{'NN': 2, 'PDT': 1, 'IN': 1, 'VBZ': 1, 'DT': 2, 'JJ': 2, 'NNP': 2, 'VBN': 1, 'NNS': 1}	{'ORGANIZATION': 1}	0	0	2.0	1.0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	1.0	0	2.0	0	0	0	0	2.0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0
714747598696030208	2016-03-29 09:34:41	BREAKING: #EgyptAir hijacker is an Egyptian-American dual citizen named Ibrahim Samaha, Egyptian... https://t.co/1kEnUcRqrL via @CNN	BREAKING: #EgyptAir hijacker is an Egyptian-American dual citizen named Ibrahim Samaha, Egyptian...  via @CNN	BREAKING: EgyptAir hijacker is an Egyptian-American dual citizen named Ibrahim Samaha, Egyptian...  via CNN	breaking egyptair hijacker egyptian-american dual citizen named ibrahim samaha egyptian via cnn	break egyptair hijack egyptian-american dual citizen name ibrahim samaha egyptian via cnn	1	1	1	13	2	132	0	13	0	0	1	12.0	13.0	3.2939753475873763	0.27449794563228136	17	3	{'NN': 3, 'IN': 1, 'VBZ': 1, 'DT': 1, 'JJ': 3, 'NNP': 4, ':': 2, 'VBD': 1, ',': 1}	{'PERSON': 1, 'GPE': 1, 'ORGANIZATION': 1}	0	0	3.0	1.0	0	0	3.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	4.0	0	0	0	2.0	1.0	0	0	0	0	0	0	0	0	1.0	1.0	0	1.0	0	0
714747598054277120	2016-03-29 09:34:41	"""EgyptAir hijacker is university professor of veterinary medicine https://t.co/kcqHX7iFBK https://t.co/6QLsj2S0Tq #AfricaMeansBusiness"""	"""EgyptAir hijacker is university professor of veterinary medicine   #AfricaMeansBusiness"""	"""EgyptAir hijacker is university professor of veterinary medicine   AfricaMeansBusiness"""	egyptair hijacker university professor veterinary medicine africameansbusiness	egyptair hijack univers professor veterinari medicin africameansbusi	2	1	0	10	2	135	0	2	0	0	0	7.0	7.0	2.4044755588211992	0.3434965084030285	11	1	"{'``': 1, 'NN': 3, 'IN': 1, 'VBZ': 1, 'NNP': 2, 'JJ': 2, ""''"": 1}"	{'ORGANIZATION': 1}	0	1.0	3.0	1.0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
714747596548489216	2016-03-29 09:34:41	What we know about the EgyptAir 'hijacker':  https://t.co/hGWv991VOx	What we know about the EgyptAir 'hijacker': 	What we know about the EgyptAir 'hijacker': 	know egyptair hijacker	know egyptair hijack	1	0	0	8	4	68	0	3	0	0	0	3.0	3.0	1.4971083794583246	0.49903612648610823	9	1	{'IN': 1, 'DT': 1, 'VBP': 1, 'NNP': 2, 'PRP': 1, ':': 1, 'WP': 1, 'POS': 1}	{'ORGANIZATION': 1}	0	0	0	1.0	0	0	0	0	1.0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	2.0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
714747595919400960	2016-03-29 09:34:40	Hijacker in suicide vest forces EgyptAir jet to land in Cyprus https://t.co/nahRx5XnUW via @MailOnline	Hijacker in suicide vest forces EgyptAir jet to land in Cyprus  via @MailOnline	Hijacker in suicide vest forces EgyptAir jet to land in Cyprus  via MailOnline	hijacker suicide vest forces egyptair jet land cyprus via mailonline	hijack suicid vest forc egyptair jet land cyprus via mailonlin	1	0	1	13	3	102	0	4	0	0	0	10.0	10.0	2.9097916009815874	0.2909791600981587	12	2	{'VB': 1, 'NN': 3, 'IN': 2, 'TO': 1, 'NNP': 4, 'NNS': 1}	{'GPE': 1, 'ORGANIZATION': 1}	0	0	3.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	4.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0
714747592979128321	2016-03-29 09:34:40	EgyptAir plane hijacker demands to see estranged Cypriot wife https://t.co/nVhJR0VN4L #mg https://t.co/7f4v8y9UGO	EgyptAir plane hijacker demands to see estranged Cypriot wife  #mg 	EgyptAir plane hijacker demands to see estranged Cypriot wife  mg 	egyptair plane hijacker demands see estranged cypriot wife mg	egyptair plane hijack demand see estrang cypriot wife mg	2	1	0	11	1	113	0	3	0	0	0	8.0	8.0	2.625372851359943	0.3281716064199929	10	1	{'NN': 4, 'VBZ': 1, 'VB': 1, 'JJ': 1, 'NNP': 2, 'TO': 1}	{'GPE': 1}	0	0	4.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	2.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
714747586608017408	2016-03-29 09:34:38	Hijacker Diverts Passenger Jet, Takes 11 Hostage https://t.co/TcRFn1qrPZ	Hijacker Diverts Passenger Jet, Takes 11 Hostage 	Hijacker Diverts Passenger Jet, Takes 11 Hostage 	hijacker diverts passenger jet takes 11 hostage	hijack divert passeng jet take 11 hostag	1	0	0	8	0	72	0	6	0	0	0	7.0	7.0	2.5529234717746343	0.36470335311066204	8	1	{'NNP': 5, 'NN': 1, 'CD': 1, ',': 1}	{'PERSON': 1}	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
714747586280820737	2016-03-29 09:34:38	EgyptAir hijack: Larnaca hijacking 'not terrorism' - BBC News https://t.co/HgjJZAwD8j	EgyptAir hijack: Larnaca hijacking 'not terrorism' - BBC News 	EgyptAir hijack: Larnaca hijacking 'not terrorism' - BBC News 	egyptair hijack larnaca hijacking terrorism bbc news	egyptair hijack larnaca hijack terror bbc news	1	0	0	10	2	85	0	7	0	0	0	7.0	7.0	2.5076248566431243	0.35823212237758917	11	2	{'JJ': 1, 'NN': 2, 'POS': 1, 'NNP': 4, 'VBG': 1, ':': 2}	{'GPE': 1, 'ORGANIZATION': 1}	0	0	2.0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	2.0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	1.0	0	0
714747585525841920	2016-03-29 09:34:38	Egypt: Social Media reacts to EgyptAir highjacking https://t.co/ykdRxkH5RU https://t.co/DkuQQBvFHQ	Egypt: Social Media reacts to EgyptAir highjacking  	Egypt: Social Media reacts to EgyptAir highjacking  	egypt social media reacts egyptair highjacking	egypt social media react egyptair highjack	2	0	0	9	1	98	0	5	0	0	0	6.0	6.0	2.2302470399887224	0.3717078399981204	8	2	{'NN': 1, 'TO': 1, 'JJ': 1, 'NNP': 2, 'VBG': 1, 'NNS': 1, ':': 1}	{'GPE': 1, 'ORGANIZATION': 1}	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	2.0	1.0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	1.0	0	0
714747585525841920	2016-03-29 09:34:38	Egypt: Social Media reacts to EgyptAir highjacking https://t.co/ykdRxkH5RU https://t.co/DkuQQBvFHQ	Egypt: Social Media reacts to EgyptAir highjacking  	Egypt: Social Media reacts to EgyptAir highjacking  	egypt social media reacts egyptair highjacking	egypt social media react egyptair highjack	2	0	0	9	1	98	0	5	0	0	0	6.0	6.0	2.2302470399887224	0.3717078399981204	8	2	{'NN': 1, 'TO': 1, 'JJ': 1, 'NNP': 2, 'VBG': 1, 'NNS': 1, ':': 1}	{'GPE': 1, 'ORGANIZATION': 1}	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	2.0	1.0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	1.0	0	0
714747583793610757	2016-03-29 09:34:38	Lovelorn at Larnaca: Was EgyptAir hijacking driven by broken heart? https://t.co/uCXXX8Xoi5	Lovelorn at Larnaca: Was EgyptAir hijacking driven by broken heart? 	Lovelorn at Larnaca: Was EgyptAir hijacking driven by broken heart? 	lovelorn larnaca egyptair hijacking driven broken heart	lovelorn larnaca egyptair hijack driven broken heart	1	0	0	11	3	91	0	5	1	0	0	7.0	7.0	2.445738759784823	0.34939125139783184	12	1	{'NN': 1, 'IN': 2, 'JJ': 1, 'NNP': 3, '.': 1, ':': 1, 'VBG': 1, 'VBN': 2}	{'ORGANIZATION': 1}	0	0	1.0	2.0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	1.0	0	0	0	0	1.0	2.0	0	0	0	0	0	0	1.0	0	0
714747582472388608	2016-03-29 09:34:37	EgyptAir passenger plane hijacked, forced to Cyprus https://t.co/ACX82v4ehZ https://t.co/ncYOr7YFjT	EgyptAir passenger plane hijacked, forced to Cyprus  	EgyptAir passenger plane hijacked, forced to Cyprus  	egyptair passenger plane hijacked forced cyprus	egyptair passeng plane hijack forc cyprus	2	0	0	9	1	99	0	3	0	0	0	6.0	6.0	2.208619913330347	0.36810331888839115	8	1	{'VBD': 2, 'NN': 2, 'NNP': 1, 'VB': 1, 'TO': 1, ',': 1}	{'GPE': 1}	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
714747581918789634	2016-03-29 09:34:37	We always talk about gun control in America,obviously getting explosives and fire arms seems very unregulated in the Arabworld #EgyptAir	We always talk about gun control in America,obviously getting explosives and fire arms seems very unregulated in the Arabworld #EgyptAir	We always talk about gun control in America,obviously getting explosives and fire arms seems very unregulated in the Arabworld EgyptAir	always talk gun control america obviously getting explosives fire arms seems unregulated arabworld egyptair	alway talk gun control america obvious get explos fire arm seem unregul arabworld egyptair	0	1	0	19	6	136	0	3	0	0	0	12.0	12.0	3.340949846354155	0.27841248719617956	21	2	{'NN': 3, 'IN': 2, 'VBZ': 1, 'DT': 1, 'VBP': 1, 'NNP': 3, 'CC': 1, 'PRP': 1, 'JJ': 1, 'RB': 3, 'VBG': 1, ',': 1, 'NNS': 2}	{'GPE': 1, 'ORGANIZATION': 1}	0	0	3.0	2.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	3.0	0	0	0	1.0	2.0	0	0	0	0	1.0	1.0	3.0	0	1.0	0	0	1.0	0	0	0	1.0	0	0	0	0	1.0	0	0	1.0	0	0
