id	created_at	text	text_nolink	text_clean	text_clean_tokens	text_clean_stems	count_links	count_hashtags	count_mentions	count_words	count_characters	count_non_characters	count_upper	bool_question	bool_elongation	bool_ellipsis	t_distinct	t_sum	tfidf_sum	tfidf_mean	pos_cnt	nes_cnt	pos_data	nes_data	pos_cnt_NN	pos_cnt_RP	pos_cnt_POS	pos_cnt_VB	pos_cnt_(	pos_cnt_``	pos_cnt_''	pos_cnt_WP	pos_cnt_VBD	pos_cnt_NNPS	pos_cnt_NNP	pos_cnt_.	pos_cnt_JJR	pos_cnt_CC	pos_cnt_EX	pos_cnt_PDT	pos_cnt_DT	pos_cnt_WRB	pos_cnt_PRP$	pos_cnt_)	pos_cnt_SYM	pos_cnt_RBR	pos_cnt_VBP	pos_cnt_FW	pos_cnt_CD	pos_cnt_JJ	pos_cnt_$	pos_cnt_WDT	pos_cnt_JJS	pos_cnt_VBN	pos_cnt_RBS	pos_cnt_IN	pos_cnt_,	pos_cnt_UH	pos_cnt_PRP	pos_cnt_VBG	pos_cnt_TO	pos_cnt_VBZ	pos_cnt_MD	pos_cnt_NNS	pos_cnt_RB	pos_cnt_:	ne_cnt_PERSON	ne_cnt_GSP	ne_cnt_ORGANIZATION	ne_cnt_GPE	ne_cnt_LOCATION
697797687387779076	2016-02-11 15:01:47	.@WHO has developed a special disinfecting hand rub. Best of all - it can be produced locally, right in your community! #TEDxNations	.@WHO has developed a special disinfecting hand rub. Best of all - it can be produced locally, right in your community! #TEDxNations	.WHO has developed a special disinfecting hand rub. Best of all - it can be produced locally, right in your community! TEDxNations	who developed special disinfecting hand rub best produced locally right community tedxnations	who develop special disinfect hand rub best produc local right communiti tedxnat	0	1	0	21	132	0	4	0	0	0	11.0	11.0	3.173862187357288	0.2885329261233898	25	0	{'NN': 5, 'VB': 1, 'RB': 2, 'JJ': 1, 'MD': 1, 'JJS': 1, 'VBN': 2, 'IN': 2, ',': 1, 'PRP': 1, 'DT': 2, '.': 2, 'VBZ': 1, 'NNS': 1, 'PRP$': 1, ':': 1}	{}	5.0	0	1.0	0	0	0	0	1.0	0	0	0	0	1.0	0	1.0	0	0	1.0	2.0	0	2.0	0	0	0	1.0	2.0	0	0	0	0	0	2.0	0	1.0	0	1.0	0	0	2.0	0	1.0	1.0	0	0	0	0	0
697797657029378048	2016-02-11 15:01:40	Multimodal Behavioural Change Strategy was used and infections was reduced by 50% - Didier Pittet #TedxNations @SMILEontwiter	Multimodal Behavioural Change Strategy was used and infections was reduced by 50% - Didier Pittet #TedxNations @SMILEontwiter	Multimodal Behavioural Change Strategy was used and infections was reduced by 50% - Didier Pittet TedxNations SMILEontwiter	multimodal behavioural change strategy used infections reduced 50 didier pittet tedxnations smileontwiter	multimod behaviour chang strategi use infect reduc 50 didier pittet tedxnat smileontwit	0	1	1	15	125	0	6	0	0	0	11.0	11.0	3.177358423959115	0.288850765814465	17	1	{'VBN': 2, 'NN': 1, 'IN': 1, 'VBD': 1, 'CD': 1, 'NNP': 8, 'CC': 1, 'NNS': 1, ':': 1}	{'PERSON': 1}	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	2.0	0	1.0	0	0	0	0	0	1.0	0	0	0	8.0	0	0	0	1.0	1.0	0	0	0	0	1.0	0	1.0	0	0	0	0
697797650775699456	2016-02-11 15:01:39	Rubbing alcohol has free license to have product available to all at affordable cost. Local production feasible. Innovative.  #TEDxNations	Rubbing alcohol has free license to have product available to all at affordable cost. Local production feasible. Innovative. #TEDxNations	Rubbing alcohol has free license to have product available to all at affordable cost. Local production feasible. Innovative. TEDxNations	rubbing alcohol free license product available affordable cost local production feasible innovative tedxnations	rub alcohol free licens product avail afford cost local product feasibl innov tedxnat	0	1	0	18	138	0	3	0	0	0	12.0	12.0	3.347236861905158	0.27893640515876317	19	0	{'NN': 6, 'IN': 1, 'VB': 1, 'VBG': 1, 'NNP': 1, '.': 1, 'TO': 1, 'VBZ': 1, 'NNS': 1, 'JJ': 4, 'DT': 1}	{}	6.0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0
697797633683939328	2016-02-11 15:01:34	So pumped for #TEDxNations today	So pumped for #TEDxNations today	So pumped for TEDxNations today	so pumped tedxnations today	so pump tedxnat today	0	1	0	4	32	0	1	0	0	0	3.0	3.0	1.5173780683653701	0.5057926894551233	5	1	{'JJ': 1, 'NN': 1, 'IN': 1, 'RB': 1, 'NNS': 1}	{'ORGANIZATION': 1}	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0
697797632513724416	2016-02-11 15:01:34	“Adapt to Adopt is our motto….  Clean Hands Save Lives” #handhygiene @DidierPittet #TEDxNations https://t.co/O59fjwMfMZ	“Adapt to Adopt is our motto…. Clean Hands Save Lives” #handhygiene @DidierPittet #TEDxNations 	“Adapt to Adopt is our motto…. Clean Hands Save Lives” handhygiene DidierPittet TEDxNations 	adapt adopt motto clean hands save lives handhygiene didierpittet tedxnations	adapt adopt motto clean hand save live handhygien didierpittet tedxnat	1	2	1	11	119	1	6	0	0	1	10.0	10.0	3.0087154749069405	0.30087154749069406	14	3	{'.': 1, 'NN': 3, 'TO': 1, 'VBZ': 1, 'JJ': 1, 'PRP$': 1, 'NNP': 6}	{'PERSON': 1, 'ORGANIZATION': 1, 'GPE': 1}	3.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	1.0	0	1.0	1.0	0
697797560652689408	2016-02-11 15:01:17	UNGeneva: Professer DidierPittet of Hopitaux_unige is the 3rd #TEDxNations speakerWatch live: … https://t.co/Kn8rnsk3jQ	UNGeneva: Professer DidierPittet of Hopitaux_unige is the 3rd #TEDxNations speakerWatch live: … 	UNGeneva: Professer DidierPittet of Hopitaux_unige is the 3rd TEDxNations speakerWatch live: … 	ungeneva professer didierpittet hopitaux_unige 3rd tedxnations speakerwatch live	ungeneva profess didierpittet hopitaux_unig 3rd tedxnat speakerwatch live	1	1	0	12	119	1	8	0	0	1	8.0	8.0	2.585189838332922	0.32314872979161524	13	2	{'NN': 2, 'IN': 1, 'NNS': 1, 'NNP': 3, 'VBZ': 1, 'VBP': 1, 'CD': 1, 'JJ': 1, 'DT': 1, ':': 1}	{'ORGANIZATION': 1, 'GPE': 1}	2.0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	3.0	0	0	1.0	0	1.0	0	0	1.0	0	1.0	0	0	0	1.0	1.0	0
697797525667971076	2016-02-11 15:01:09	“Hospital staff all over the globe makes their own videos” @DidierPittet #TEDxNations  https://t.co/FVv0PBGvGl	“Hospital staff all over the globe makes their own videos” @DidierPittet #TEDxNations 	“Hospital staff all over the globe makes their own videos” DidierPittet TEDxNations 	hospital staff globe makes videos didierpittet tedxnations	hospit staff globe make video didierpittet tedxnat	1	1	1	11	110	0	1	0	0	0	6.0	6.0	2.264487324085783	0.3774145540142972	12	1	{'NN': 3, 'IN': 1, 'VBZ': 1, 'JJ': 2, 'NNP': 2, 'PRP$': 1, 'DT': 2}	{'ORGANIZATION': 1}	3.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	2.0	0	0	1.0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	0
697797479538909184	2016-02-11 15:00:58	#TEDxNations 2nd speakers expl. how we can help ppl angst #NaturalDisasters!Time2find these bridges https://t.co/UxwSttkonY @SwissEmbassyUSA	#TEDxNations 2nd speakers expl. how we can help ppl angst #NaturalDisasters!Time2find these bridges  @SwissEmbassyUSA	TEDxNations 2nd speakers expl. how we can help ppl angst NaturalDisasters!Time2find these bridges  SwissEmbassyUSA	tedxnations 2nd speakers expl help ppl angst naturaldisasters time 2find bridges swissembassyusa	tedxnat 2nd speaker expl help ppl angst naturaldisast time 2find bridg swissembassyusa	1	2	1	12	140	0	0	0	0	0	9.0	9.0	2.8471057369399544	0.31634508188221716	17	1	{'IN': 1, 'VB': 2, 'NNS': 3, 'NNPS': 1, 'RB': 1, '.': 2, 'MD': 1, 'WRB': 1, 'VBP': 1, 'CD': 1, 'JJ': 1, 'DT': 1, 'PRP': 1}	{'ORGANIZATION': 1}	0	0	2.0	0	0	0	0	1.0	0	0	1.0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	0	1.0	1.0	0	0	1.0	0	0	2.0	0	0	0	3.0	0	0	1.0	1.0	0	0	0	0	1.0	0	0
697797478477930497	2016-02-11 15:00:57	“In 2009 we launched a hand hygiene video dance” @DidierPittet #TEDxNations  https://t.co/nBXn8kPxue	“In 2009 we launched a hand hygiene video dance” @DidierPittet #TEDxNations 	“In 2009 we launched a hand hygiene video dance” DidierPittet TEDxNations 	in 2009 launched hand hygiene video dance didierpittet tedxnations	in 2009 launch hand hygien video danc didierpittet tedxnat	1	1	1	10	100	0	1	0	0	0	7.0	7.0	2.4726691192863677	0.35323844561233825	11	1	{'NN': 4, 'DT': 1, 'CD': 1, 'JJ': 1, 'VBD': 1, 'PRP': 1, 'NNP': 2}	{'ORGANIZATION': 1}	4.0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	2.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0
697797435356270592	2016-02-11 15:00:47	“Since 2014 alcohol-based handrub is part of the WHO Essential Medicines List” @DidierPittet #TEDxNations https://t.co/MWYrIK9d6C	“Since 2014 alcohol-based handrub is part of the WHO Essential Medicines List” @DidierPittet #TEDxNations 	“Since 2014 alcohol-based handrub is part of the WHO Essential Medicines List” DidierPittet TEDxNations 	since 2014 alcohol-based handrub part who essential medicines list didierpittet tedxnations	sinc 2014 alcohol-bas handrub part who essenti medicin list didierpittet tedxnat	1	1	1	13	129	0	7	0	0	0	12.0	12.0	3.3228591267276246	0.27690492722730203	14	1	{'NN': 3, 'IN': 1, 'VBZ': 1, 'CD': 1, 'JJ': 1, 'DT': 1, 'NNP': 6}	{'ORGANIZATION': 1}	3.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	6.0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0
697797310550564865	2016-02-11 15:00:17	We created a license-free handrub the #WHO alcohol-based handrub formulation @DidierPittet #TEDxNations #handhygiene	We created a license-free handrub the #WHO alcohol-based handrub formulation @DidierPittet #TEDxNations #handhygiene	We created a license-free handrub the WHO alcohol-based handrub formulation DidierPittet TEDxNations handhygiene	we created license-free handrub who alcohol-based handrub formulation didierpittet tedxnations handhygiene	we creat license-fre handrub who alcohol-bas handrub formul didierpittet tedxnat handhygien	0	3	1	9	116	0	1	0	0	0	10.0	11.0	2.825023192866234	0.2825023192866234	12	1	{'NN': 3, 'PRP': 1, 'JJ': 2, 'VBD': 1, 'DT': 2, 'NNP': 3}	{'ORGANIZATION': 1}	3.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	3.0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	0
697797219135725568	2016-02-11 14:59:56	Adapt to adjust is key, let pple adapt to adjust let pple be creative -Didier @TEDxPdNations #TEDxNations	Adapt to adjust is key, let pple adapt to adjust let pple be creative -Didier @TEDxPdNations #TEDxNations	Adapt to adjust is key, let pple adapt to adjust let pple be creative -Didier TEDxPdNations TEDxNations	adapt adjust key let pple adapt adjust let pple creative didier tedxpdnations tedxnations	adapt adjust key let pple adapt adjust let pple creativ didier tedxpdnat tedxnat	0	1	1	15	105	0	2	0	0	0	9.0	13.0	2.605508369965154	0.2895009299961282	14	1	{',': 1, 'VB': 4, 'NNP': 1, 'TO': 1, 'VBZ': 1, 'NNS': 2, 'JJ': 3, 'JJR': 1}	{'GPE': 1}	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	3.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	1.0	0	2.0	0	0	0	0	0	1.0	0	0	0	1.0	0
697797182532030466	2016-02-11 14:59:47	Change is not that easy -Didier @TEDxNations #TEDxNations lagosViewingParty	Change is not that easy -Didier @TEDxNations #TEDxNations lagosViewingParty	Change is not that easy -Didier TEDxNations TEDxNations lagosViewingParty	change easy didier tedxnations tedxnations lagosviewingparty	chang easi didier tedxnat tedxnat lagosviewingparti	0	1	1	7	75	0	4	0	0	0	5.0	6.0	2.1339585518497084	0.4267917103699417	8	1	{'NN': 2, 'IN': 1, 'VBZ': 1, 'JJ': 1, 'RB': 1, 'NNP': 2}	{'GPE': 1}	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	2.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
697797115309920257	2016-02-11 14:59:31	"""Respecting religious background is key to success"" for compliance to #handhygiene @DidierPittet #TEDxNations"	"""Respecting religious background is key to success"" for compliance to #handhygiene @DidierPittet #TEDxNations"	"""Respecting religious background is key to success"" for compliance to handhygiene DidierPittet TEDxNations"	respecting religious background key success compliance handhygiene didierpittet tedxnations	respect religi background key success complianc handhygien didierpittet tedxnat	0	2	1	10	109	0	1	0	0	0	9.0	9.0	2.837414913268518	0.315268323696502	14	1	"{'NN': 3, 'IN': 1, 'VB': 1, 'TO': 1, 'VBG': 1, 'NNP': 2, '``': 1, 'VBZ': 1, 'JJ': 2, ""''"": 1}"	{'ORGANIZATION': 1}	3.0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	2.0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
697797107986595845	2016-02-11 14:59:29	Adapt to Adopt if You want to be Créative @DidierPittet #TEDxNations	Adapt to Adopt if You want to be Créative @DidierPittet #TEDxNations	Adapt to Adopt if You want to be Créative DidierPittet TEDxNations	adapt adopt you want créative didierpittet tedxnations	adapt adopt you want créativ didierpittet tedxnat	0	1	1	9	68	0	4	0	0	0	6.0	6.0	2.301243343446039	0.3835405572410065	10	2	{'IN': 1, 'VBP': 1, 'VB': 2, 'JJ': 1, 'NNP': 3, 'TO': 1, 'PRP': 1}	{'PERSON': 1, 'GPE': 1}	0	0	2.0	0	0	0	0	1.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	3.0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0
697797006950064128	2016-02-11 14:59:05	"""Robbing hands with alcohol in hospital is now part of a fatwa in Muslim countries"" @DidierPittet  #TEDxNations https://t.co/4vZzfHam3O"	"""Robbing hands with alcohol in hospital is now part of a fatwa in Muslim countries"" @DidierPittet #TEDxNations "	"""Robbing hands with alcohol in hospital is now part of a fatwa in Muslim countries"" DidierPittet TEDxNations "	robbing hands alcohol hospital part fatwa muslim countries didierpittet tedxnations	rob hand alcohol hospit part fatwa muslim countri didierpittet tedxnat	1	1	1	16	135	0	2	0	0	0	7.0	7.0	2.502863991747242	0.3575519988210346	18	2	"{'NN': 4, 'IN': 3, ""''"": 1, 'VBG': 1, 'RB': 1, '``': 1, 'VBZ': 1, 'NNS': 2, 'NNP': 3, 'DT': 1}"	{'ORGANIZATION': 1, 'GPE': 1}	4.0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	3.0	0	1.0	0	0	1.0	0	0	0	0	3.0	0	0	1.0	0	2.0	0	0	1.0	0	0	0	0	0	1.0	1.0	0
697797004366315520	2016-02-11 14:59:04	The aim of beating  a world record improved hand sanitation in hospitals all over the world. #transforminglives   #TEDxNations	The aim of beating a world record improved hand sanitation in hospitals all over the world. #transforminglives #TEDxNations	The aim of beating a world record improved hand sanitation in hospitals all over the world. transforminglives TEDxNations	the aim beating world record improved hand sanitation hospitals world transforminglives tedxnations	the aim beat world record improv hand sanit hospit world transformingl tedxnat	0	2	0	16	126	0	1	0	0	0	8.0	9.0	2.627202390056979	0.3284002987571224	18	0	{'.': 1, 'NN': 5, 'IN': 3, 'NNS': 3, 'VBN': 1, 'DT': 4, 'VBG': 1}	{}	5.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	3.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	3.0	0	0	4.0	0	0	0	0	0	0	0	0
697796883843043328	2016-02-11 14:58:36	"""Adapt to adopt - and let people be creative"" @DidierPittet #TEDxNations #cleanhands #transforminglives"	"""Adapt to adopt - and let people be creative"" @DidierPittet #TEDxNations #cleanhands #transforminglives"	"""Adapt to adopt - and let people be creative"" DidierPittet TEDxNations cleanhands transforminglives"	adapt adopt let people creative didierpittet tedxnations cleanhands transforminglives	adapt adopt let peopl creativ didierpittet tedxnat cleanhand transformingl	0	3	1	9	103	0	1	0	0	0	9.0	9.0	2.843222095052701	0.3159135661169668	15	1	"{'VB': 3, 'TO': 1, 'NNP': 3, '``': 1, 'VBZ': 1, 'CC': 1, 'NNS': 2, 'JJ': 1, ""''"": 1, ':': 1}"	{'ORGANIZATION': 1}	0	0	3.0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	3.0	0	1.0	1.0	1.0	2.0	0	0	0	0	1.0	0	0	0	1.0	0	0
697796879543828480	2016-02-11 14:58:35	Respecting different religious background is key to success -Didier @TEDxPdNations #TEDxNations lagosViewingParty	Respecting different religious background is key to success -Didier @TEDxPdNations #TEDxNations lagosViewingParty	Respecting different religious background is key to success -Didier TEDxPdNations TEDxNations lagosViewingParty	respecting different religious background key success didier tedxpdnations tedxnations lagosviewingparty	respect differ religi background key success didier tedxpdnat tedxnat lagosviewingparti	0	1	1	10	113	0	4	0	0	0	10.0	10.0	2.9821863989090587	0.29821863989090586	12	0	{'NN': 3, 'TO': 1, 'VBZ': 1, 'JJ': 3, 'VBG': 1, 'NNP': 3}	{}	3.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
697796846295650304	2016-02-11 14:58:27	Fascinating hearing @DidierPittet explain how modern hand hygiene methods encountered cultural barriers #TEDxNations	Fascinating hearing @DidierPittet explain how modern hand hygiene methods encountered cultural barriers #TEDxNations	Fascinating hearing DidierPittet explain how modern hand hygiene methods encountered cultural barriers TEDxNations	fascinating hearing didierpittet explain modern hand hygiene methods encountered cultural barriers tedxnations	fascin hear didierpittet explain modern hand hygien method encount cultur barrier tedxnat	0	1	1	11	116	0	1	0	0	0	9.0	9.0	2.8401142225126472	0.3155682469458497	13	0	{'NN': 3, 'VB': 1, 'VBD': 1, 'VBG': 1, 'NNP': 1, 'NNS': 3, 'JJ': 2, 'WRB': 1}	{}	3.0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	3.0	0	0	0	1.0	0	0	0	0	0	0	0
697796832903196672	2016-02-11 14:58:24	.@DidierPittet Hand hygiene posters translated into local language, ex. of #adaptoadopt #TEDxNations https://t.co/lXj0qYcDHM	.@DidierPittet Hand hygiene posters translated into local language, ex. of #adaptoadopt #TEDxNations 	.DidierPittet Hand hygiene posters translated into local language, ex. of adaptoadopt TEDxNations 	didierpittet hand hygiene posters translated local language ex adaptoadopt tedxnations	didierpittet hand hygien poster translat local languag ex adaptoadopt tedxnat	1	2	0	11	124	0	3	0	0	0	9.0	9.0	2.822626316992602	0.3136251463325113	14	1	{'NN': 2, 'IN': 2, ',': 1, 'VBD': 1, 'NNP': 1, '.': 1, 'FW': 1, 'NNS': 2, 'JJ': 3}	{'GPE': 1}	2.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	3.0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	1.0	1.0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	1.0	0
697796827039559681	2016-02-11 14:58:22	"""Adapt to adopt"" - some advice on encouraging behaviour change from @DidierPittet #TEDxNations"	"""Adapt to adopt"" - some advice on encouraging behaviour change from @DidierPittet #TEDxNations"	"""Adapt to adopt"" - some advice on encouraging behaviour change from DidierPittet TEDxNations"	adapt adopt advice encouraging behaviour change didierpittet tedxnations	adapt adopt advic encourag behaviour chang didierpittet tedxnat	0	1	1	11	94	0	1	0	0	0	7.0	7.0	2.453237490119883	0.3504624985885547	15	1	"{'NN': 2, 'IN': 2, 'VB': 1, 'TO': 1, 'VBG': 1, 'NNP': 3, '``': 1, 'JJ': 1, ""''"": 1, 'DT': 1, ':': 1}"	{'ORGANIZATION': 1}	2.0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	2.0	0	1.0	0	0	0	0	0	0	0	3.0	0	1.0	0	0	0	0	0	1.0	0	1.0	0	0	0	1.0	0	0
697796826641141760	2016-02-11 14:58:22	An engaged talk about geomatics! Fascinating what you do w/ satellite data! @UNOSAT Rohini Swaminathan #TEDxNations https://t.co/4pM7qafFGL	An engaged talk about geomatics! Fascinating what you do w/ satellite data! @UNOSAT Rohini Swaminathan #TEDxNations 	An engaged talk about geomatics! Fascinating what you do w/ satellite data! UNOSAT Rohini Swaminathan TEDxNations 	an engaged talk geomatics fascinating satellite data unosat rohini swaminathan tedxnations	an engag talk geomat fascin satellit data unosat rohini swaminathan tedxnat	1	1	1	15	139	0	4	0	0	0	11.0	11.0	3.1600350188484048	0.28727591080440046	17	1	{'VBN': 1, 'NN': 1, 'IN': 1, 'VB': 2, 'WP': 1, 'PRP': 1, 'VBG': 1, 'NNP': 4, '.': 1, 'VBP': 1, 'NNS': 2, 'DT': 1}	{'ORGANIZATION': 1}	1.0	0	2.0	1.0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	1.0	0	0	0	0	0	0	4.0	1.0	0	0	0	2.0	0	0	1.0	0	0	0	0	0	1.0	0	0
697796817698820097	2016-02-11 14:58:20	5 million lives can be saved each year with increased awareness of #handhygiene in hospitals - @DidierPittet | #TEDxNations	5 million lives can be saved each year with increased awareness of #handhygiene in hospitals - @DidierPittet | #TEDxNations	5 million lives can be saved each year with increased awareness of handhygiene in hospitals - DidierPittet | TEDxNations	million lives saved year increased awareness handhygiene hospitals didierpittet tedxnations	million live save year increas awar handhygien hospit didierpittet tedxnat	0	2	1	16	123	0	0	0	0	0	10.0	10.0	2.9826002583071	0.29826002583071	19	1	{'VBN': 1, 'NN': 3, 'IN': 3, 'VB': 1, 'CD': 2, 'NNP': 3, 'MD': 1, 'NNS': 2, 'JJ': 1, 'DT': 1, ':': 1}	{'ORGANIZATION': 1}	3.0	0	1.0	0	0	0	0	0	0	0	0	0	0	2.0	1.0	0	0	0	1.0	0	3.0	0	0	0	1.0	0	0	0	0	0	3.0	0	0	0	0	2.0	0	0	1.0	0	1.0	0	0	0	1.0	0	0
697796773709025280	2016-02-11 14:58:09	Innovative ideas from an #Energy Activator. Tune in to #TedXNations to hear @UN_ECE's Scott Foster circa 17:30   tedxplacedesnations.ch	Innovative ideas from an #Energy Activator. Tune in to #TedXNations to hear @UN_ECE's Scott Foster circa 17:30 tedxplacedesnations.ch	Innovative ideas from an Energy Activator. Tune in to TedXNations to hear UN_ECE's Scott Foster circa 17:30 tedxplacedesnations.ch	innovative ideas energy activator tune tedxnations hear un_ece's scott foster circa 17:30 tedxplacedesnations.ch	innov idea energi activ tune tedxnat hear un_ec scott foster circa 17:30 tedxplacedesnations.ch	0	2	1	15	135	0	5	0	0	0	15.0	15.0	3.7411825425754923	0.2494121695050328	19	2	{'NN': 1, 'POS': 1, 'VB': 1, 'VBD': 1, 'NNS': 2, 'IN': 2, 'NNP': 6, '.': 1, 'TO': 1, 'CD': 1, 'JJ': 1, 'DT': 1}	{'PERSON': 1, 'ORGANIZATION': 1}	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	6.0	1.0	1.0	0	0	2.0	0	0	1.0	0	0	0	1.0	0	1.0	0	0
697796736962711552	2016-02-11 14:58:01	#palaisdesnations is hosting #TEDxNations today. The event is about the #impact of #geneva for global governance. https://t.co/DXuJYtBCIC	#palaisdesnations is hosting #TEDxNations today. The event is about the #impact of #geneva for global governance. 	palaisdesnations is hosting TEDxNations today. The event is about the impact of geneva for global governance. 	palaisdesnations hosting tedxnations today the event impact geneva global governance	palaisdesn host tedxnat today the event impact geneva global govern	1	4	0	13	137	0	1	0	0	0	10.0	10.0	2.9657727841340615	0.29657727841340614	16	1	{'NN': 5, 'IN': 3, 'VBG': 1, '.': 1, 'VBZ': 1, 'NNS': 2, 'JJ': 1, 'DT': 2}	{'ORGANIZATION': 1}	5.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	2.0	0	0	2.0	0	0	0	0	0	1.0	0	0
697796719296258048	2016-02-11 14:57:56	Respecting #Religions and cultural diversity are key to success for the #HandsWashing strategy @DidierPittet #TEDxNations	Respecting #Religions and cultural diversity are key to success for the #HandsWashing strategy @DidierPittet #TEDxNations	Respecting Religions and cultural diversity are key to success for the HandsWashing strategy DidierPittet TEDxNations	respecting religions cultural diversity key success handswashing strategy didierpittet tedxnations	respect religion cultur divers key success handswash strategi didierpittet tedxnat	0	3	1	11	121	0	1	0	0	0	9.0	9.0	2.8419996817584474	0.31577774241760526	15	1	{'NN': 3, 'IN': 1, 'VBG': 1, 'NNP': 3, 'TO': 1, 'VBP': 1, 'CC': 1, 'NNS': 1, 'JJ': 2, 'DT': 1}	{'ORGANIZATION': 1}	3.0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	3.0	0	1.0	0	1.0	1.0	0	0	1.0	0	0	0	0	0	1.0	0	0
697796715823370241	2016-02-11 14:57:56	We needed to make sure that alcohol is available everywhere #patientsafety @DidierPittet #TEDxNations	We needed to make sure that alcohol is available everywhere #patientsafety @DidierPittet #TEDxNations	We needed to make sure that alcohol is available everywhere patientsafety DidierPittet TEDxNations	we needed make sure alcohol available everywhere patientsafety didierpittet tedxnations	we need make sure alcohol avail everywher patientsafeti didierpittet tedxnat	0	2	1	10	101	0	1	0	0	0	10.0	10.0	3.0002065198332035	0.30002065198332034	13	1	{'NN': 2, 'IN': 1, 'VB': 1, 'VBD': 1, 'PRP': 1, 'NNP': 2, 'TO': 1, 'VBZ': 1, 'JJ': 2, 'RB': 1}	{'ORGANIZATION': 1}	2.0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0	2.0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
